# MEAN_SAMPLE_SIZE = 68464
# TOTAL_GENES = 18910
# TEST_DIRECTION = one-sided, positive (set), two-sided (covar)
# CONDITIONED_INTERNAL = gene size, gene density, sample size, inverse mac, log(gene size), log(gene density), log(sample size), log(inverse mac)
VARIABLE                                TYPE  NGENES         BETA     BETA_STD           SE            P FULL_NAME
GO_bp:go_regulation_of_stem_...4         SET      62    0.0017743   0.00010143      0.11438      0.49381 GO_bp:go_regulation_of_stem_cell_proliferation
GO_bp:go_regulation_of_chrom...3         SET     171     0.033109    0.0031343     0.062821      0.29909 GO_bp:go_regulation_of_chromatin_organization
GO_bp:go_membrane_protein_ec...          SET      38    -0.045074   -0.0020186      0.14423      0.62268 GO_bp:go_membrane_protein_ectodomain_proteolysis
GO_bp:go_regulation_of_mitoc...5         SET      65   -0.0010592  -6.1994e-05      0.10443      0.50405 GO_bp:go_regulation_of_mitochondrial_membrane_potential
GO_bp:go_pericardium_develop...          SET      20      0.20783    0.0067554      0.22225      0.17488 GO_bp:go_pericardium_development
GO_bp:go_cell_fate_commitment            SET     243      0.11507      0.01296      0.05836      0.02433 GO_bp:go_cell_fate_commitment
GO_bp:go_peroxisomal_transpo...          SET      68    -0.042725   -0.0025575     0.098426      0.66788 GO_bp:go_peroxisomal_transport
GO_bp:go_positive_regulation...19        SET      31     -0.13211   -0.0053448      0.16139      0.79348 GO_bp:go_positive_regulation_of_adherens_junction_organization
GO_bp:go_positive_regulation...618       SET     182     0.091112    0.0088956     0.066704     0.085992 GO_bp:go_positive_regulation_of_peptidyl_tyrosine_phosphorylation
GO_bp:go_regulation_of_myobl...2         SET      20     -0.19993   -0.0064987      0.20833      0.83138 GO_bp:go_regulation_of_myoblast_fusion
GO_bp:go_negative_regulation...303       SET     413    -0.066902   -0.0097789     0.044361      0.93423 GO_bp:go_negative_regulation_of_hydrolase_activity
GO_bp:go_regulation_of_neuro...18        SET      18     0.059987    0.0018499      0.20258      0.38357 GO_bp:go_regulation_of_neurotransmitter_uptake
GO_bp:go_activin_receptor_si...          SET      40    -0.034598   -0.0015896      0.14872      0.59198 GO_bp:go_activin_receptor_signaling_pathway
GO_bp:go_positive_regulation...646       SET      38     -0.04163   -0.0018644      0.14149      0.61571 GO_bp:go_positive_regulation_of_protein_acetylation
GO_bp:go_negative_regulation...70        SET      56     0.077392    0.0042055      0.11908      0.25787 GO_bp:go_negative_regulation_of_calcium_ion_transport
GO_bp:go_multi_organism_repr...          SET     912     0.025978    0.0055658      0.02928      0.18749 GO_bp:go_multi_organism_reproductive_process
GO_bp:go_renal_system_vascul...1         SET      24      0.30265     0.010775       0.2003     0.065409 GO_bp:go_renal_system_vasculature_development
GO_bp:go_regulation_of_plasm...1         SET      85     0.084033    0.0056214     0.092125      0.18085 GO_bp:go_regulation_of_plasma_lipoprotein_particle_levels
GO_bp:go_detection_of_stimul...1         SET     610    0.0032866   0.00058071     0.044594      0.47062 GO_bp:go_detection_of_stimulus
GO_bp:go_establishment_of_pr...10        SET      43     0.030764    0.0014654      0.12934        0.406 GO_bp:go_establishment_of_protein_localization_to_vacuole
GO_bp:go_fucose_metabolic_pr...          SET       7      0.12833    0.0024687      0.29175      0.33002 GO_bp:go_fucose_metabolic_process
GO_bp:go_regulation_of_amino...3         SET      31      0.12697    0.0051369      0.16045      0.21438 GO_bp:go_regulation_of_amino_acid_transport
GO_bp:go_apoptotic_dna_fragm...          SET      23     0.071872    0.0025051      0.16953      0.33581 GO_bp:go_apoptotic_dna_fragmentation
GO_bp:go_heterophilic_cell_c...          SET      43      0.16898    0.0080489      0.13894      0.11195 GO_bp:go_heterophilic_cell_cell_adhesion_via_plasma_membrane_cell_adhesion_molecules
GO_bp:go_negative_regulation...375       SET      19   -0.0079861  -0.00025302      0.21488      0.51482 GO_bp:go_negative_regulation_of_lipid_storage
GO_bp:go_regulation_of_micro...12        SET      13      0.20882    0.0054734      0.23186       0.1839 GO_bp:go_regulation_of_microvillus_organization
GO_bp:go_scf_dependent_prote...          SET      87     0.069279    0.0046884     0.085777      0.20965 GO_bp:go_scf_dependent_proteasomal_ubiquitin_dependent_protein_catabolic_process
GO_bp:go_regulation_of_leuko...3         SET     104     0.028545    0.0021112     0.089397      0.37475 GO_bp:go_regulation_of_leukocyte_chemotaxis
GO_bp:go_enteric_nervous_sys...          SET      13      0.44835     0.011752      0.25331     0.038376 GO_bp:go_enteric_nervous_system_development
GO_bp:go_muscle_cell_fate_co...          SET      17     -0.46532    -0.013946       0.2311      0.97796 GO_bp:go_muscle_cell_fate_commitment
GO_bp:go_regulation_of_metan...2         SET      21     -0.16443   -0.0054766      0.21944      0.77316 GO_bp:go_regulation_of_metanephros_development
GO_bp:go_nuclear_transcribed...7         SET      33       0.1185     0.004946      0.13787      0.19504 GO_bp:go_nuclear_transcribed_mrna_poly_a_tail_shortening
GO_bp:go_cellular_response_t...7         SET      61    -0.036468    -0.002068      0.11201      0.62763 GO_bp:go_cellular_response_to_amino_acid_stimulus
GO_bp:go_dna_geometric_change            SET      86      0.12333    0.0082987     0.082311     0.067024 GO_bp:go_dna_geometric_change
GO_bp:go_regulation_of_guany...2         SET      12     -0.11333    -0.002854      0.23756      0.68334 GO_bp:go_regulation_of_guanylate_cyclase_activity
GO_bp:go_regulation_of_monoc...2         SET      19     -0.14415    -0.004567      0.21217      0.75155 GO_bp:go_regulation_of_monocyte_differentiation
GO_bp:go_nucleotide_excision...5         SET      37      0.11953    0.0052823      0.12792      0.17505 GO_bp:go_nucleotide_excision_repair_dna_incision
GO_bp:go_ceramide_metabolic_...          SET      25     0.065476    0.0023792       0.1715      0.35132 GO_bp:go_ceramide_metabolic_process
GO_bp:go_regulation_of_lamel...3         SET      41     0.085536    0.0039787      0.13274      0.25966 GO_bp:go_regulation_of_lamellipodium_organization
GO_bp:go_regulation_of_b_cel...5         SET      59   -0.0062497  -0.00034856      0.11107      0.52243 GO_bp:go_regulation_of_b_cell_proliferation
GO_bp:go_regulation_of_cell_...10        SET      12     -0.37055   -0.0093318      0.28826      0.90067 GO_bp:go_regulation_of_cell_communication_by_electrical_coupling
GO_bp:go_spinal_cord_associa...          SET      14    -0.061532   -0.0016737      0.25845      0.59409 GO_bp:go_spinal_cord_association_neuron_differentiation
GO_bp:go_cytokine_production...1         SET      92     -0.12245   -0.0085206     0.090426      0.91215 GO_bp:go_cytokine_production_involved_in_immune_response
GO_bp:go_deoxyribose_phospha...2         SET      20     -0.18876   -0.0061358      0.18263      0.84933 GO_bp:go_deoxyribose_phosphate_catabolic_process
GO_bp:go_heart_valve_develop...          SET      55      0.03492    0.0018806      0.12967      0.39385 GO_bp:go_heart_valve_development
GO_bp:go_glycosyl_compound_m...          SET      57     0.034132    0.0018711      0.11499      0.38331 GO_bp:go_glycosyl_compound_metabolic_process
GO_bp:go_regulation_of_tumor...          SET      52    -0.056681   -0.0029683       0.1161       0.6873 GO_bp:go_regulation_of_tumor_necrosis_factor_mediated_signaling_pathway
GO_bp:go_peptidyl_tyrosine_m...          SET     348     0.040361    0.0054248     0.048106      0.20074 GO_bp:go_peptidyl_tyrosine_modification
GO_bp:go_leukocyte_cell_cell...          SET     304    -0.026702   -0.0033584     0.049976      0.70343 GO_bp:go_leukocyte_cell_cell_adhesion
GO_bp:go_negative_regulation...364       SET      10      0.45685     0.010503       0.3188     0.075931 GO_bp:go_negative_regulation_of_leukocyte_degranulation
GO_bp:go_nuclear_pore_comple...          SET       9    -0.061264   -0.0013362      0.30428      0.57978 GO_bp:go_nuclear_pore_complex_assembly
GO_bp:go_protein_localizatio...35        SET     875     0.046619    0.0097936      0.02878     0.052645 GO_bp:go_protein_localization_to_organelle
GO_bp:go_phosphatidylethanol...2         SET      15      -0.3477   -0.0097891      0.22862      0.93584 GO_bp:go_phosphatidylethanolamine_biosynthetic_process
GO_bp:go_endocytic_recycling             SET      43   -0.0099115  -0.00047211      0.12722      0.53105 GO_bp:go_endocytic_recycling
GO_bp:go_cellular_response_t...101       SET     181     0.057154     0.005565     0.063144       0.1827 GO_bp:go_cellular_response_to_radiation
GO_bp:go_positive_regulation...834       SET      26      0.17528    0.0064953      0.18996      0.17808 GO_bp:go_positive_regulation_of_transcription_regulatory_region_dna_binding
GO_bp:go_positive_regulation...210       SET      31     0.065107     0.002634      0.14605      0.32788 GO_bp:go_positive_regulation_of_dendrite_morphogenesis
GO_bp:go_superoxide_anion_ge...          SET      30       0.2364    0.0094089      0.15783     0.067093 GO_bp:go_superoxide_anion_generation
GO_bp:go_cellular_response_t...62        SET      88    -0.026081   -0.0017751     0.095978      0.60709 GO_bp:go_cellular_response_to_ketone
GO_bp:go_positive_regulation...395       SET      15      0.24612    0.0069292      0.22412      0.13607 GO_bp:go_positive_regulation_of_interleukin_17_production
GO_bp:go_negative_regulation...36        SET     209     0.034024    0.0035572     0.059987       0.2853 GO_bp:go_negative_regulation_of_apoptotic_signaling_pathway
GO_bp:go_multicellular_organ...4         SET     465    -0.066788    -0.010344     0.041955      0.94429 GO_bp:go_multicellular_organismal_homeostasis
GO_bp:go_negative_regulation...101       SET     104    -0.025278   -0.0018695     0.085278      0.61654 GO_bp:go_negative_regulation_of_cell_cycle_g1_s_phase_transition
GO_bp:go_regulation_of_mitoc...6         SET      42      0.28928     0.013618      0.13306     0.014856 GO_bp:go_regulation_of_mitochondrial_outer_membrane_permeabilization_involved_in_apoptotic_signaling_pathway
GO_bp:go_regulation_of_signa...1         SET     171     0.076798    0.0072701     0.064894      0.11833 GO_bp:go_regulation_of_signal_transduction_by_p53_class_mediator
GO_bp:go_uronic_acid_metabol...          SET      20    -0.093786   -0.0030485      0.32341      0.61409 GO_bp:go_uronic_acid_metabolic_process
GO_bp:go_regulation_of_delay...          SET      17      0.16406    0.0049169      0.22778      0.23569 GO_bp:go_regulation_of_delayed_rectifier_potassium_channel_activity
GO_bp:go_positive_regulation...193       SET     408    0.0045309   0.00065833     0.043216      0.45825 GO_bp:go_positive_regulation_of_cytokine_production
GO_bp:go_gamete_generation               SET     615     0.054879    0.0097348     0.035136     0.059167 GO_bp:go_gamete_generation
GO_bp:go_kidney_mesenchyme_d...          SET      18      0.13411    0.0041357      0.22958      0.27956 GO_bp:go_kidney_mesenchyme_development
GO_bp:go_replicative_senesce...          SET      13      0.26187    0.0068639      0.24121      0.13883 GO_bp:go_replicative_senescence
GO_bp:go_regulation_of_cellu...1         SET     365    -0.058723   -0.0080795     0.044412      0.90694 GO_bp:go_regulation_of_cellular_amide_metabolic_process
GO_bp:go_cochlea_development             SET      48      0.14312    0.0072019      0.13244      0.13992 GO_bp:go_cochlea_development
GO_bp:go_histone_h2a_acetyla...          SET      13     0.039468    0.0010345      0.19025      0.41783 GO_bp:go_histone_h2a_acetylation
GO_bp:go_dna_replication_dep...          SET      27      0.32388      0.01223      0.16055      0.02184 GO_bp:go_dna_replication_dependent_nucleosome_organization
GO_bp:go_cellular_component_...5         SET    1061      0.02274    0.0052334     0.028192      0.20995 GO_bp:go_cellular_component_morphogenesis
GO_bp:go_cell_aging                      SET     102      0.13294    0.0097376     0.081896     0.052271 GO_bp:go_cell_aging
GO_bp:go_negative_regulation...402       SET      14      0.35765    0.0097281       0.2229      0.05431 GO_bp:go_negative_regulation_of_megakaryocyte_differentiation
GO_bp:go_activation_of_mapkk...2         SET      10     -0.16598   -0.0038159       0.2845      0.72018 GO_bp:go_activation_of_mapkkk_activity
GO_bp:go_rrna_3_end_processi...          SET       9     -0.26637   -0.0058099      0.24472       0.8618 GO_bp:go_rrna_3_end_processing
GO_bp:go_glutathione_metabol...          SET      39   -0.0049772  -0.00022581      0.13473      0.51473 GO_bp:go_glutathione_metabolic_process
GO_bp:go_positive_regulation...678       SET    1136     0.031828    0.0075632     0.026517      0.11503 GO_bp:go_positive_regulation_of_protein_modification_process
GO_bp:go_pyrimidine_containi...5         SET       9     -0.29375   -0.0064071       0.3018       0.8348 GO_bp:go_pyrimidine_containing_compound_transmembrane_transport
GO_bp:go_energy_homeostasis              SET      34     -0.17255   -0.0073102       0.1554      0.86656 GO_bp:go_energy_homeostasis
GO_bp:go_negative_regulation...658       SET      16     -0.14572   -0.0042371      0.23694      0.73073 GO_bp:go_negative_regulation_of_t_cell_mediated_immunity
GO_bp:go_dephosphorylation               SET     448     0.015768    0.0023982     0.040329       0.3479 GO_bp:go_dephosphorylation
GO_bp:go_maternal_process_in...1         SET      59     0.051964    0.0028981      0.11064       0.3193 GO_bp:go_maternal_process_involved_in_female_pregnancy
GO_bp:go_positive_regulation...109       SET     233    -0.045555   -0.0050256     0.057084      0.78757 GO_bp:go_positive_regulation_of_cell_cell_adhesion
GO_bp:go_early_endosome_to_g...          SET       8      0.74331     0.015286      0.34424     0.015421 GO_bp:go_early_endosome_to_golgi_transport
GO_bp:go_morphogenesis_of_a_...1         SET     188     0.035636    0.0035356     0.068426      0.30126 GO_bp:go_morphogenesis_of_a_branching_structure
GO_bp:go_intracellular_recep...          SET     259     0.039916    0.0046395      0.05391      0.22953 GO_bp:go_intracellular_receptor_signaling_pathway
GO_bp:go_behavioral_response...1         SET      19      0.19087    0.0060474      0.21944      0.19221 GO_bp:go_behavioral_response_to_cocaine
GO_bp:go_histone_mrna_metabo...          SET      25     0.051939    0.0018873      0.15377      0.36777 GO_bp:go_histone_mrna_metabolic_process
GO_bp:go_response_to_parathy...          SET       9     -0.10677   -0.0023287       0.2877      0.64472 GO_bp:go_response_to_parathyroid_hormone
GO_bp:go_hindbrain_morphogen...          SET      39      0.23736     0.010769      0.14189     0.047181 GO_bp:go_hindbrain_morphogenesis
GO_bp:go_positive_regulation...644       SET      92     0.020594     0.001433     0.083788      0.40293 GO_bp:go_positive_regulation_of_production_of_molecular_mediator_of_immune_response
GO_bp:go_high_density_lipopr...3         SET      16      0.04526     0.001316      0.23011      0.42204 GO_bp:go_high_density_lipoprotein_particle_remodeling
GO_bp:go_positive_regulation...655       SET      19     0.050067    0.0015863      0.21481      0.40785 GO_bp:go_positive_regulation_of_protein_depolymerization
GO_bp:go_muscle_hypertrophy              SET      84    -0.053799   -0.0035778      0.09973      0.70521 GO_bp:go_muscle_hypertrophy
