# MEAN_SAMPLE_SIZE = 60601
# TOTAL_GENES = 18910
# TEST_DIRECTION = one-sided, positive (set), two-sided (covar)
# CONDITIONED_INTERNAL = gene size, gene density, sample size, inverse mac, log(gene size), log(gene density), log(sample size), log(inverse mac)
VARIABLE                                TYPE  NGENES         BETA     BETA_STD           SE            P FULL_NAME
GO_bp:go_acrosome_assembly               SET      15     0.081989    0.0023083      0.23943      0.36601 GO_bp:go_acrosome_assembly
GO_bp:go_regulation_of_inosi...2         SET      16      0.64261     0.018685      0.25739     0.006273 GO_bp:go_regulation_of_inositol_phosphate_biosynthetic_process
GO_bp:go_regulation_of_intri...4         SET      16     -0.21294   -0.0061915      0.23344      0.81915 GO_bp:go_regulation_of_intrinsic_apoptotic_signaling_pathway_in_response_to_dna_damage_by_p53_class_mediator
GO_bp:go_positive_regulation...254       SET      36       0.1677    0.0073103      0.16245      0.15097 GO_bp:go_positive_regulation_of_epidermis_development
GO_bp:go_response_to_extrace...          SET     495     0.020683    0.0033023     0.043784      0.31833 GO_bp:go_response_to_extracellular_stimulus
GO_bp:go_regulation_of_prote...10        SET     401    -0.041219   -0.0059385     0.046903      0.81024 GO_bp:go_regulation_of_protein_complex_assembly
GO_bp:go_calcium_ion_regulat...2         SET      16     -0.21902   -0.0063684      0.22454      0.83532 GO_bp:go_calcium_ion_regulated_exocytosis_of_neurotransmitter
GO_bp:go_regulation_of_regul...          SET     149      0.10775    0.0095269     0.077031     0.080951 GO_bp:go_regulation_of_regulated_secretory_pathway
GO_bp:go_positive_regulation...696       SET      21     0.092897    0.0030941      0.23352      0.34539 GO_bp:go_positive_regulation_of_receptor_internalization
GO_bp:go_cardiac_muscle_cell...4         SET      64       0.1494    0.0086771      0.13229      0.12939 GO_bp:go_cardiac_muscle_cell_contraction
GO_bp:go_amino_sugar_catabol...          SET       8      0.41894    0.0086152      0.30024     0.081465 GO_bp:go_amino_sugar_catabolic_process
GO_bp:go_positive_regulation...469       SET      14     -0.19696   -0.0053574      0.25429       0.7807 GO_bp:go_positive_regulation_of_macrophage_chemotaxis
GO_bp:go_regulation_of_b_cel...2         SET      16       0.1826    0.0053094      0.22732      0.21091 GO_bp:go_regulation_of_b_cell_apoptotic_process
GO_bp:go_mitochondrial_rna_m...1         SET      23     -0.03895   -0.0013576      0.16906       0.5911 GO_bp:go_mitochondrial_rna_metabolic_process
GO_bp:go_modulation_of_excit...          SET      38      0.16931    0.0075823      0.15978      0.14465 GO_bp:go_modulation_of_excitatory_postsynaptic_potential
GO_bp:go_nucleus_localization            SET      24    -0.078342   -0.0027893      0.18884      0.66087 GO_bp:go_nucleus_localization
GO_bp:go_response_to_hepatoc...          SET      19      0.03169     0.001004      0.21597      0.44167 GO_bp:go_response_to_hepatocyte_growth_factor
GO_bp:go_organelle_assembly              SET     784    -0.069953    -0.013946     0.033832      0.98066 GO_bp:go_organelle_assembly
GO_bp:go_mitotic_dna_integri...          SET     103      0.10789    0.0079409     0.089134      0.11307 GO_bp:go_mitotic_dna_integrity_checkpoint
GO_bp:go_fatty_acid_derivati...4         SET      48     0.053373    0.0026857      0.14854      0.35969 GO_bp:go_fatty_acid_derivative_transport
GO_bp:go_natural_killer_cell...2         SET      29      0.12271    0.0048019      0.20975      0.27927 GO_bp:go_natural_killer_cell_activation_involved_in_immune_response
GO_bp:go_cardiac_ventricle_d...          SET     123    -0.082691   -0.0066476     0.096373      0.80456 GO_bp:go_cardiac_ventricle_development
GO_bp:go_male_meiosis_i                  SET      24    0.0078592   0.00027982      0.17848      0.48244 GO_bp:go_male_meiosis_i
GO_bp:go_glycerolipid_biosyn...          SET     206       -0.101    -0.010485      0.06488      0.94023 GO_bp:go_glycerolipid_biosynthetic_process
GO_bp:go_regulation_of_gluco...6         SET      69    -0.011648  -0.00070237      0.11747       0.5395 GO_bp:go_regulation_of_glucose_metabolic_process
GO_bp:go_positive_regulation...752       SET      19     -0.12144   -0.0038476      0.23842      0.69475 GO_bp:go_positive_regulation_of_sodium_ion_transmembrane_transport
GO_bp:go_positive_regulation...337       SET      34    -0.029227   -0.0012382      0.17887       0.5649 GO_bp:go_positive_regulation_of_heart_contraction
GO_bp:go_cellular_response_t...98        SET      15    -0.022613  -0.00063663      0.27676      0.53256 GO_bp:go_cellular_response_to_prostaglandin_e_stimulus
GO_bp:go_extrinsic_apoptotic...2         SET      78     -0.11782   -0.0075516      0.10795      0.86244 GO_bp:go_extrinsic_apoptotic_signaling_pathway_via_death_domain_receptors
GO_bp:go_purine_nucleoside_b...          SET      21     -0.13135    -0.004375      0.20267      0.74154 GO_bp:go_purine_nucleoside_biosynthetic_process
GO_bp:go_female_sex_differen...          SET     112       0.0685    0.0052562     0.095475      0.23655 GO_bp:go_female_sex_differentiation
GO_bp:go_positive_regulation...175       SET      17     0.079238    0.0023748      0.24109      0.37121 GO_bp:go_positive_regulation_of_circadian_rhythm
GO_bp:go_ectodermal_placode_...          SET      12     -0.52487    -0.013218      0.28822       0.9657 GO_bp:go_ectodermal_placode_development
GO_bp:go_positive_regulation...620       SET      59    -0.075718   -0.0042229      0.12398      0.72931 GO_bp:go_positive_regulation_of_phagocytosis
GO_bp:go_cellular_response_t...33        SET      12     0.013174   0.00033177      0.30348      0.48269 GO_bp:go_cellular_response_to_ethanol
GO_bp:go_respiratory_burst               SET      29    -0.091144   -0.0035666      0.17913      0.69456 GO_bp:go_respiratory_burst
GO_bp:go_positive_regulation...230       SET      61    -0.070618   -0.0040045      0.12022      0.72154 GO_bp:go_positive_regulation_of_dna_repair
GO_bp:go_cerebral_cortex_gab...2         SET      10      0.63452     0.014588      0.35103     0.035342 GO_bp:go_cerebral_cortex_gabaergic_interneuron_differentiation
GO_bp:go_nik_nf_kappab_signa...          SET     152     0.098634    0.0088077     0.072835     0.087844 GO_bp:go_nik_nf_kappab_signaling
GO_bp:go_mammary_gland_devel...          SET     134    -0.077088   -0.0064664     0.086848      0.81262 GO_bp:go_mammary_gland_development
GO_bp:go_negative_regulation...606       SET     206      0.10212     0.010601     0.069401     0.070589 GO_bp:go_negative_regulation_of_secretion
GO_bp:go_mitotic_spindle_org...          SET      97     0.039241    0.0028034     0.091932      0.33475 GO_bp:go_mitotic_spindle_organization
GO_bp:go_regulation_of_prote...8         SET     341     0.034618    0.0046068     0.050891      0.24818 GO_bp:go_regulation_of_protein_catabolic_process
GO_bp:go_regulation_of_cd4_p...1         SET      54     -0.24548      -0.0131      0.13671      0.96371 GO_bp:go_regulation_of_cd4_positive_alpha_beta_t_cell_activation
GO_bp:go_maintenance_of_cell...2         SET      16      0.38848     0.011296      0.27174     0.076428 GO_bp:go_maintenance_of_cell_polarity
GO_bp:go_mrna_cleavage                   SET      20      0.13508    0.0043907       0.1877      0.23588 GO_bp:go_mrna_cleavage
GO_bp:go_positive_regulation...861       SET      14      0.37629     0.010235      0.25794     0.072315 GO_bp:go_positive_regulation_of_urine_volume
GO_bp:go_glycine_metabolic_p...          SET       7      0.25214    0.0048504      0.36654      0.24576 GO_bp:go_glycine_metabolic_process
GO_bp:go_positive_regulation...160       SET      49     0.020083     0.001021      0.14126      0.44347 GO_bp:go_positive_regulation_of_chemokine_production
GO_bp:go_regulation_of_glyco...2         SET      33     0.057062    0.0023817      0.16957      0.36825 GO_bp:go_regulation_of_glycogen_metabolic_process
GO_bp:go_endoderm_development            SET      72    -0.031321   -0.0019291      0.12895      0.59596 GO_bp:go_endoderm_development
GO_bp:go_cytoplasmic_sequest...3         SET      13      0.35643    0.0093424      0.29496      0.11345 GO_bp:go_cytoplasmic_sequestering_of_transcription_factor
GO_bp:go_protein_transport_a...          SET      66    -0.087835   -0.0051802      0.12014      0.76764 GO_bp:go_protein_transport_along_microtubule
GO_bp:go_regulation_of_lipop...2         SET      24     -0.20834   -0.0074176      0.20072      0.85034 GO_bp:go_regulation_of_lipopolysaccharide_mediated_signaling_pathway
GO_bp:go_camera_type_eye_pho...          SET      19    -0.012849  -0.00040709      0.23918      0.52142 GO_bp:go_camera_type_eye_photoreceptor_cell_differentiation
GO_bp:go_regulation_of_growt...2         SET      13         0.57      0.01494      0.29787     0.027846 GO_bp:go_regulation_of_growth_hormone_secretion
GO_bp:go_pyrimidine_containi...3         SET      22     -0.16291   -0.0055534      0.22641      0.76408 GO_bp:go_pyrimidine_containing_compound_metabolic_process
GO_bp:go_oxidation_reduction...          SET     902    -0.018335   -0.0039078     0.032719      0.71239 GO_bp:go_oxidation_reduction_process
GO_bp:go_response_to_atp                 SET      30      0.13869    0.0055197      0.15984      0.19279 GO_bp:go_response_to_atp
GO_bp:go_water_homeostasis               SET      70     -0.22189    -0.013475      0.12238      0.96508 GO_bp:go_water_homeostasis
GO_bp:go_vocalization_behavi...          SET      14      0.60545     0.016468       0.3198     0.029175 GO_bp:go_vocalization_behavior
GO_bp:go_golgi_to_plasma_mem...1         SET      37    0.0017584   7.7706e-05      0.16543      0.49576 GO_bp:go_golgi_to_plasma_membrane_protein_transport
GO_bp:go_long_term_memory                SET      32      0.12848    0.0052807      0.17347      0.22946 GO_bp:go_long_term_memory
GO_bp:go_adrenal_gland_devel...          SET      24      0.78625     0.027993      0.22145   0.00019276 GO_bp:go_adrenal_gland_development
GO_bp:go_cellular_response_t...19        SET      17      0.19757    0.0059212       0.2186      0.18306 GO_bp:go_cellular_response_to_cholesterol
GO_bp:go_positive_regulation...640       SET      24      0.22063    0.0078552      0.21707      0.15473 GO_bp:go_positive_regulation_of_potassium_ion_transmembrane_transporter_activity
GO_bp:go_viral_life_cycle                SET     309      0.02606     0.003304     0.055622      0.31971 GO_bp:go_viral_life_cycle
GO_bp:go_entrainment_of_circ...1         SET      26      0.37996      0.01408      0.20696     0.033198 GO_bp:go_entrainment_of_circadian_clock
GO_bp:go_positive_regulation...374       SET      42     0.056647    0.0026668      0.13895      0.34175 GO_bp:go_positive_regulation_of_immunoglobulin_production
GO_bp:go_regulation_of_estab...4         SET      70      0.24291     0.014752      0.11725     0.019151 GO_bp:go_regulation_of_establishment_of_protein_localization_to_mitochondrion
GO_bp:go_regulation_of_senso...          SET      41      0.43492      0.02023      0.16894    0.0050245 GO_bp:go_regulation_of_sensory_perception
GO_bp:go_chondroitin_sulfate...2         SET      12      0.14868    0.0037442      0.25616      0.28082 GO_bp:go_chondroitin_sulfate_catabolic_process
GO_bp:go_response_to_auditor...          SET      23      0.44163     0.015393      0.21154     0.018421 GO_bp:go_response_to_auditory_stimulus
GO_bp:go_maintenance_of_cell...1         SET     151      0.28644     0.025495     0.078428   0.00013034 GO_bp:go_maintenance_of_cell_number
GO_bp:go_cell_morphogenesis_...1         SET     688     0.049201    0.0092127     0.039306      0.10534 GO_bp:go_cell_morphogenesis_involved_in_differentiation
GO_bp:go_negative_regulation...153       SET     132     0.057291      0.00477     0.082539      0.24381 GO_bp:go_negative_regulation_of_chromosome_organization
GO_bp:go_coenzyme_biosynthet...          SET     140     0.013752    0.0011789     0.080759      0.43239 GO_bp:go_coenzyme_biosynthetic_process
GO_bp:go_epiboly                         SET      28      0.18456    0.0070969      0.18306      0.15668 GO_bp:go_epiboly
GO_bp:go_negative_regulation...312       SET     129    -0.030729   -0.0025294     0.085064      0.64104 GO_bp:go_negative_regulation_of_inflammatory_response
GO_bp:go_regulation_of_calci...3         SET     107      0.19466     0.014602     0.093089     0.018266 GO_bp:go_regulation_of_calcium_ion_dependent_exocytosis
GO_bp:go_central_nervous_sys...6         SET      25      0.28819     0.010472      0.21662     0.091704 GO_bp:go_central_nervous_system_projection_neuron_axonogenesis
GO_bp:go_inflammatory_respon...2         SET      42      0.12677    0.0059677      0.13765      0.17855 GO_bp:go_inflammatory_response_to_antigenic_stimulus
GO_bp:go_intestinal_epitheli...2         SET      17     0.057237    0.0017154      0.27247      0.41681 GO_bp:go_intestinal_epithelial_cell_differentiation
GO_bp:go_organophosphate_cat...          SET     122    -0.059942   -0.0047993     0.086279      0.75639 GO_bp:go_organophosphate_catabolic_process
GO_bp:go_negative_regulation...51        SET      17      0.37169      0.01114      0.25223     0.070299 GO_bp:go_negative_regulation_of_behavior
GO_bp:go_positive_regulation...609       SET      25      -0.2082   -0.0075653      0.20602      0.84388 GO_bp:go_positive_regulation_of_p38mapk_cascade
GO_bp:go_membrane_protein_in...          SET      16    -0.046553   -0.0013536      0.23698      0.57787 GO_bp:go_membrane_protein_intracellular_domain_proteolysis
GO_bp:go_response_to_caffeine            SET      17      0.32541    0.0097528      0.22878     0.077463 GO_bp:go_response_to_caffeine
GO_bp:go_distal_tubule_devel...          SET      12      0.53087     0.013369      0.32231     0.049779 GO_bp:go_distal_tubule_development
GO_bp:go_cranial_skeletal_sy...          SET      66     -0.21141    -0.012468       0.1252      0.95434 GO_bp:go_cranial_skeletal_system_development
GO_bp:go_dna_templated_trans...2         SET     228     0.072534    0.0079166     0.063303      0.12594 GO_bp:go_dna_templated_transcription_initiation
GO_bp:go_regulation_of_hormo...1         SET      26      0.26896    0.0099663      0.17807     0.065479 GO_bp:go_regulation_of_hormone_biosynthetic_process
GO_bp:go_positive_regulation...569       SET      22    -0.014316  -0.00048803      0.19669      0.52901 GO_bp:go_positive_regulation_of_neurotransmitter_secretion
GO_bp:go_genetic_imprinting              SET      25    -0.051172   -0.0018594      0.18538      0.60874 GO_bp:go_genetic_imprinting
GO_bp:go_cellular_process_in...          SET     326     0.012542    0.0016325     0.051952      0.40462 GO_bp:go_cellular_process_involved_in_reproduction_in_multicellular_organism
GO_bp:go_positive_regulation...119       SET     643   0.00077087   0.00013971     0.038963      0.49211 GO_bp:go_positive_regulation_of_cell_death
GO_bp:go_trophoblast_giant_c...          SET      11     0.044455    0.0010719      0.31556      0.44398 GO_bp:go_trophoblast_giant_cell_differentiation
GO_bp:go_tumor_necrosis_fact...2         SET     149    0.0028468   0.00025171     0.073797      0.48461 GO_bp:go_tumor_necrosis_factor_mediated_signaling_pathway
