# ALPHA = 0.05
# NUMBER_OF_TESTS = 15481

# _SET1_  VARIABLE = Curated_gene_sets:abe_vegfa_targets_2hr (set)
# _SET1_  NGENES = 31
# _SET1_  P-VALUE = 1.38923e-06
_SET1_   GENE              CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT            P
_SET4_   ENSG00000139445    12  109715784  109747025     97      25  517955     -0.39173      0.65237
_SET4_   ENSG00000111249    12  111471828  111788358    807      86  506150     -0.27527      0.60845
_SET4_   ENSG00000089116    12  113899839  113910085     40      14  511333    -0.075511       0.5301
_SET4_   ENSG00000089225    12  114791736  114846247    240      59  517033    -0.042689      0.51703
_SET4_   ENSG00000135111    12  115108059  115121969     54      22  517331       1.8202     0.034361
_SET4_   ENSG00000022840    12  120971283  121015397    177      30  519200       2.2208     0.013182
_SET4_   ENSG00000135100    12  121416346  121440315    107      21  525846       0.8261      0.20437
_SET4_   ENSG00000089094    12  121866900  122018920    449      67  512904     -0.70875      0.76076
_SET4_   ENSG00000175727    12  122516628  122631894    285      15  516709      0.22834      0.40969
_SET4_   ENSG00000196498    12  124808961  125052135   1227     168  515717     -0.87864       0.8102
_SET4_   ENSG00000196458    12  133498019  133532892     32       8  526720      0.22255      0.41194
_SET4_   ENSG00000227059    12  133794898  133812681     70      19  520917     -0.67684      0.75075
_SET4_   ENSG00000121390    13   20248896   20357142    428      37  512949       1.2679      0.10242
_SET4_   ENSG00000169840    13   28366780   28368905      3       2  537349      -1.7113      0.95649
_SET4_   ENSG00000139515    13   28494157   28500368     27      10  513493     -0.90844      0.81818
_SET4_   ENSG00000165556    13   28536274   28545276     24       7  522396      0.22044      0.41276
_SET4_   ENSG00000189403    13   31032884   31191734    585     125  516848      0.18085      0.42824
_SET4_   ENSG00000120690    13   41506056   41635576    459      48  510337      0.18057      0.42835
_SET4_   ENSG00000139687    13   48877887   49056122    600      38  510939     0.038497      0.48465
_SET4_   ENSG00000165659    13   72012098   72441330   1319     132  512303       2.1307     0.016557
_SET4_   ENSG00000102554    13   73629114   73651676     77      25  517176      0.53528      0.29623
_SET4_   ENSG00000118922    13   74260226   74708394   1983     201  520943      -1.8838       0.9702
_SET4_   ENSG00000152192    13   79172497   79177673     10       5  527884     -0.14629      0.55815
_SET4_   ENSG00000125285    13   95361886   95364389      4       2  525518      0.23855      0.40573
_SET4_   ENSG00000139800    13  100615218  100624163     27      14  501735       1.6225     0.052345
_SET4_   ENSG00000043355    13  100634026  100639018     11       4  529237     -0.99349      0.83976
_SET4_   ENSG00000182968    13  112721913  112726020     13       8  487369     -0.16821      0.56679
_SET4_   ENSG00000198176    13  114239013  114295785    219      29  489100      0.86791      0.19272
_SET4_   ENSG00000165804    14   21558205   21572881     42      16  528209     -0.73125      0.76769
_SET4_   ENSG00000092199    14   21677295   21737653    217      42  509237      0.80582      0.21017
_SET4_   ENSG00000165821    14   21989232   22005350     56      21  512746      -1.4234      0.92269
_SET4_   ENSG00000100462    14   23389720   23398794     24       8  504140      0.45598       0.3242
_SET4_   ENSG00000092067    14   23586513   23588825     11       7  513387     -0.36603      0.64283
_SET4_   ENSG00000136367    14   23990066   24025401     87      35  515517     0.028692      0.48855
_SET4_   ENSG00000129535    14   24549316   24584223     89      36  503154      0.85697      0.19573
_SET4_   ENSG00000213928    14   24630262   24635774     16       9  504442     -0.31901      0.62514
_SET4_   ENSG00000100968    14   24834879   24848810     45      16  518812    -0.086549      0.53448
_SET4_   ENSG00000136352    14   36985602   36990354      9       5  523909     -0.96164      0.83188
_SET4_   ENSG00000136327    14   37049784   37051812      3       1  537349       1.4642     0.071571
_SET4_   ENSG00000198807    14   37126773   37148920    108      28  516986     -0.81217      0.79165
_SET4_   ENSG00000129514    14   38059189   38069245     38      14  509243      -1.9408      0.97386
_SET4_   ENSG00000182521    14   55880259   55923444    251      25  521447     -0.78191      0.78287
_SET4_   ENSG00000165588    14   57267425   57277197     15       7  503122       5.8236   2.8798e-09
_SET4_   ENSG00000032219    14   58765103   58840605    169      39  511178       6.8077   4.9582e-12
_SET4_   ENSG00000184302    14   60975669   60979568     13       6  513384      0.57609      0.28228
_SET4_   ENSG00000126778    14   61110133   61124977     32      14  514940      -0.6241      0.73372
_SET4_   ENSG00000100625    14   61176246   61191066     29      12  512446     -0.85698      0.80427
_SET4_   ENSG00000100644    14   62162231   62214976    154      35  513671      0.79437      0.21349
_SET4_   ENSG00000140009    14   64550950   64804830    909      76  519551       1.1891       0.1172
_SET4_   ENSG00000125952    14   65472892   65569413    360      48  515404    0.0035355      0.49859
_SET4_   ENSG00000156030    14   74181825   74256988    261      45  522582     -0.88672      0.81238
_SET4_   ENSG00000170345    14   75745477   75748933     10       4  519406      -1.5352      0.93763
_SET4_   ENSG00000140044    14   75894419   75940814    237      51  517271      0.84369      0.19942
_SET4_   ENSG00000156127    14   75988768   76013358     87      23  519235     -0.10349      0.54121
_SET4_   ENSG00000119715    14   76776957   76968178    973     108  523945     -0.05178      0.52065
_SET4_   ENSG00000119669    14   77490888   77495034     10       6  499784       1.5736     0.057785
_SET4_   ENSG00000133937    14   95234553   95236562      8       5  481892      -1.2993      0.90308
_SET4_   ENSG00000127152    14   99635624   99737861    371      57  520275      0.34562      0.36482
_SET4_   ENSG00000100811    14  100704635  100749129    140      23  515875       2.6026    0.0046264
_SET4_   ENSG00000089902    14  103058998  103196913    510      33  517258     -0.25309       0.5999
_SET4_   ENSG00000185024    14  105675623  105781926    471      41  508189     -0.31037      0.62186
_SET4_   ENSG00000182979    14  105886159  105937066    156      54  486111      0.32388      0.37301
_SET4_   ENSG00000182636    15   23930565   23932450      2       1  537349      -0.5377      0.70461
_SET4_   ENSG00000169926    15   31619058   31727868    429      61  513800      0.16406      0.43484
_SET4_   ENSG00000134138    15   37181406   37393504    654     118  517918      0.88133      0.18907
_SET4_   ENSG00000128886    15   44064798   44069741     12       7  507497        1.457     0.072562
_SET4_   ENSG00000104177    15   48431625   48470714     41      17  486593     -0.33271      0.63033
_SET4_   ENSG00000104064    15   50569389   50647605    255      22  523003       1.0056       0.1573
_SET4_   ENSG00000181827    15   56379478   56535483    607      37  516398      -2.0057      0.97756
_SET4_   ENSG00000140262    15   57210821   57591479   1557      45  511671       2.3887    0.0084536
_SET4_   ENSG00000069667    15   60780483   61521518   3000     333  519241      0.85067      0.19748
_SET4_   ENSG00000140455    15   63796793   63886839    311      32  518858    -0.015756      0.50629
_SET4_   ENSG00000137834    15   66994566   67074338    363      53  518170      -1.7718      0.96179
_SET4_   ENSG00000166949    15   67356101   67487533    540      92  521190      0.53148      0.29754
_SET4_   ENSG00000179361    15   74833518   74890472    145      28  507437       1.9018     0.028602
_SET4_   ENSG00000169375    15   75661720   75748183    193      39  500674     -0.49817      0.69082
_SET4_   ENSG00000136381    15   78729773   78793798    215      34  510379       1.1451      0.12609
_SET4_   ENSG00000172379    15   80696692   80890278    792     100  519323     -0.52065      0.69869
_SET4_   ENSG00000166823    15   90291892   90294541     10       5  510483     0.039875       0.4841
_SET4_   ENSG00000188095    15   90303822   90321982    114      11  517586        1.192      0.11663
_SET4_   ENSG00000173575    15   93426526   93571237    561      50  520589       1.1976      0.11554
_SET4_   ENSG00000068305    15  100017370  100256671    887      97  517465      0.12178      0.45154
_SET4_   ENSG00000005513    16    1031808    1036979     40      14  518426       1.9676     0.024559
_SET4_   ENSG00000167967    16    2273567    2285743     40      17  495058    -0.007161      0.50286
_SET4_   ENSG00000122386    16    3162561    3170518     31       9  489343    -0.076058      0.53031
_SET4_   ENSG00000103343    16    3451235    3459370     33      12  516283      0.69688      0.24294
_SET4_   ENSG00000005339    16    3775055    3930727    479      50  501166      -0.8048      0.78953
_SET4_   ENSG00000090447    16    4307187    4323076     39      11  515808     -0.40224      0.65625
_SET4_   ENSG00000126603    16    4364762    4389598     89      38  509433   -0.0073625      0.50294
_SET4_   ENSG00000179583    16   10971055   11026079    240      67  521159       -1.788      0.96311
_SET4_   ENSG00000189067    16   11641853   11730237    487      63  520674      0.15595      0.43804
_SET4_   ENSG00000085721    16   15153879   15188174    108      34  508748       1.0111      0.15599
_SET4_   ENSG00000077235    16   27470876   27561234    217      43  508375        1.759     0.039288
_SET4_   ENSG00000103495    16   29817427   29823649     13       9  482222       2.6592    0.0039164
_SET4_   ENSG00000149922    16   30097114   30103208     21      13  492430       4.5845   2.2755e-06
_SET4_   ENSG00000167394    16   31072164   31085641     35      13  495856       1.2281       0.1097
_SET4_   ENSG00000232748    16   31072813   31073451      2       1  511763       0.7382       0.2302
_SET4_   ENSG00000166164    16   50347398   50402845    157      27  519188      0.15912      0.43679
_SET4_   ENSG00000103449    16   51169886   51185278     31      16  510134      -0.3644      0.64222
_SET4_   ENSG00000103460    16   52471917   52581714    383      77  516015      0.84901      0.19794
_SET4_   ENSG00000103479    16   53467889   53525561    205      28  504859      0.47642      0.31689
_SET4_   ENSG00000140853    16   57023397   57117443    515      91  517375      -1.8135      0.96512
_SET4_   ENSG00000102878    16   67197288   67203848     10       7  478963    -0.097172      0.53871
_SET4_   ENSG00000205250    16   67226072   67232821     18       9  498486      0.49557       0.3101
_SET4_   ENSG00000102974    16   67596310   67673086    210      60  503438     -0.56152      0.71278
_SET4_   ENSG00000168286    16   67876213   67878097      1       1  488100      0.62801        0.265
_SET4_   ENSG00000072736    16   68118654   68263162    387      36  504525    -0.088555      0.53528
_SET4_   ENSG00000102908    16   69598997   69738569    479      41  508277        4.655   1.6197e-06
_SET4_   ENSG00000102984    16   71893583   71929239     98      24  508426       3.5345   0.00020431
_SET4_   ENSG00000140836    16   72816784   73093597   1289     150  511234       2.8587    0.0021272
_SET4_   ENSG00000178573    16   79619740   79634611     84      34  511993     0.065425      0.47392
_SET4_   ENSG00000166454    16   81069452   81080963     60      17  506429        1.801     0.035854
_SET4_   ENSG00000103168    16   84211458   84220669     73      21  522982       1.0492      0.14705
_SET4_   ENSG00000140968    16   85932409   85956215    130      28  515398       2.1885     0.014316
_SET4_   ENSG00000103241    16   86544133   86548076     18       9  526076      0.99777      0.15919
_SET4_   ENSG00000176692    16   86600857   86602539      2       1  511763         1.14      0.12714
_SET4_   ENSG00000179588    16   88519725   88603424    461      68  514390       1.3338     0.091131
