# MEAN_SAMPLE_SIZE = 41137
# TOTAL_GENES = 17563
# TEST_DIRECTION = one-sided, positive (set), two-sided (covar)
# CONDITIONED_INTERNAL = gene size, gene density, sample size, inverse mac, log(gene size), log(gene density), log(sample size), log(inverse mac)
VARIABLE                                TYPE  NGENES         BETA     BETA_STD           SE            P FULL_NAME
GO_bp:go_small_molecule_meta...          SET    1547   -0.0040818   -0.0011569     0.022546      0.57183 GO_bp:go_small_molecule_metabolic_process
GO_bp:go_thymus_development              SET      44   -0.0074158  -0.00037073      0.12734      0.52322 GO_bp:go_thymus_development
GO_bp:go_negative_regulation...17        SET      18    -0.042353   -0.0013552       0.2007      0.58356 GO_bp:go_negative_regulation_of_adherens_junction_organization
GO_bp:go_homeostatic_process             SET    1663    -0.023087   -0.0067597     0.022264      0.85012 GO_bp:go_homeostatic_process
GO_bp:go_cerebellar_cortex_m...          SET      27     0.086556    0.0033912      0.16295      0.29765 GO_bp:go_cerebellar_cortex_morphogenesis
GO_bp:go_positive_regulation...202       SET      12     -0.12066   -0.0031531      0.24565      0.68836 GO_bp:go_positive_regulation_of_cytoplasmic_transport
GO_bp:go_morphogenesis_of_an...5         SET     480   -0.0039094  -0.00063743     0.039756      0.53917 GO_bp:go_morphogenesis_of_an_epithelium
GO_bp:go_osteoblast_differen...          SET     183     0.040933    0.0041565     0.064676      0.26341 GO_bp:go_osteoblast_differentiation
GO_bp:go_regulation_of_stria...1         SET      88      0.10904     0.007699     0.092739      0.11986 GO_bp:go_regulation_of_striated_muscle_cell_differentiation
GO_bp:go_defense_response_to...6         SET     215     0.016002    0.0017596     0.060661      0.39597 GO_bp:go_defense_response_to_virus
GO_bp:go_sensory_perception_...2         SET     287     -0.10312    -0.013074     0.062107      0.95157 GO_bp:go_sensory_perception_of_chemical_stimulus
GO_bp:go_regulation_of_ruffl...          SET      28     -0.11282   -0.0045014      0.15428      0.76769 GO_bp:go_regulation_of_ruffle_assembly
GO_bp:go_cellular_pigmentati...          SET      45    -0.038997   -0.0019715      0.12706      0.62054 GO_bp:go_cellular_pigmentation
GO_bp:go_negative_regulation...67        SET      10    -0.037982  -0.00090609      0.28236       0.5535 GO_bp:go_negative_regulation_of_calcium_ion_dependent_exocytosis
GO_bp:go_vacuolar_transport              SET     125     0.078139    0.0065688     0.075665      0.15088 GO_bp:go_vacuolar_transport
GO_bp:go_negative_regulation...96        SET     149        0.112     0.010272     0.072475     0.061141 GO_bp:go_negative_regulation_of_cell_cell_adhesion
GO_bp:go_positive_regulation...881       SET      15      0.32906    0.0096128      0.22738     0.073928 GO_bp:go_positive_regulation_of_viral_release_from_host_cell
GO_bp:go_leukocyte_mediated_...1         SET      90      0.11446    0.0081731     0.093597      0.11069 GO_bp:go_leukocyte_mediated_cytotoxicity
GO_bp:go_positive_regulation...460       SET      19      0.11857    0.0038979      0.19164      0.26805 GO_bp:go_positive_regulation_of_lyase_activity
GO_bp:go_entrainment_of_circ...2         SET      20      0.10675    0.0036005      0.17625      0.27236 GO_bp:go_entrainment_of_circadian_clock_by_photoperiod
GO_bp:go_superoxide_metaboli...          SET      57     -0.10975   -0.0062426      0.10541      0.85111 GO_bp:go_superoxide_metabolic_process
GO_bp:go_organic_hydroxy_com...3         SET     430    -0.043019   -0.0066485     0.041157      0.85203 GO_bp:go_organic_hydroxy_compound_metabolic_process
GO_bp:go_telomere_maintenanc...4         SET      75    -0.024488   -0.0015969       0.0942      0.60255 GO_bp:go_telomere_maintenance_via_telomere_lengthening
GO_bp:go_phototransduction               SET      51      -0.1329   -0.0071513      0.12544       0.8553 GO_bp:go_phototransduction
GO_bp:go_regulation_of_ligas...          SET       7      0.56984     0.011374      0.26398     0.015445 GO_bp:go_regulation_of_ligase_activity
GO_bp:go_regulation_of_oxido...          SET      81     0.049092    0.0033263     0.092885      0.29857 GO_bp:go_regulation_of_oxidoreductase_activity
GO_bp:go_sulfate_transport               SET      17     0.045726     0.001422      0.19516      0.40738 GO_bp:go_sulfate_transport
GO_bp:go_response_to_food                SET      33     0.061498    0.0026633      0.14755      0.33842 GO_bp:go_response_to_food
GO_bp:go_telomere_organizati...          SET     143    -0.011699   -0.0010514     0.066665      0.56965 GO_bp:go_telomere_organization
GO_bp:go_immune_system_devel...          SET     848     0.032443    0.0069548     0.030026      0.13997 GO_bp:go_immune_system_development
GO_bp:go_camp_biosynthetic_p...          SET      10     -0.10021   -0.0023905      0.29802      0.63165 GO_bp:go_camp_biosynthetic_process
GO_bp:go_alpha_amino_acid_ca...          SET      76     0.025063    0.0016452     0.098366      0.39944 GO_bp:go_alpha_amino_acid_catabolic_process
GO_bp:go_cellular_component_...4         SET      48     0.089812    0.0046889      0.12505      0.23632 GO_bp:go_cellular_component_maintenance
GO_bp:go_rrna_metabolic_proc...          SET     194    -0.044355    -0.004636     0.058938      0.77414 GO_bp:go_rrna_metabolic_process
GO_bp:go_respiratory_system_...2         SET      24   -0.0088726  -0.00032777      0.18724       0.5189 GO_bp:go_respiratory_system_process
GO_bp:go_neurotransmitter_tr...          SET     237     0.029002    0.0033463     0.057567      0.30721 GO_bp:go_neurotransmitter_transport
GO_bp:go_regulation_of_t_hel...8         SET      32     -0.13189   -0.0056248      0.15186      0.80744 GO_bp:go_regulation_of_t_helper_cell_differentiation
GO_bp:go_regulation_of_volta...1         SET      33    -0.064806   -0.0028066      0.14541      0.67208 GO_bp:go_regulation_of_voltage_gated_calcium_channel_activity
GO_bp:go_ph_reduction                    SET      45    -0.050346   -0.0025452      0.12748      0.65355 GO_bp:go_ph_reduction
GO_bp:go_positive_regulation...847       SET       8    -0.090212    -0.001925      0.30454      0.61647 GO_bp:go_positive_regulation_of_triglyceride_lipase_activity
GO_bp:go_monosaccharide_cata...          SET      38      0.20172    0.0093729      0.13917     0.073615 GO_bp:go_monosaccharide_catabolic_process
GO_bp:go_response_to_fungici...          SET      10     -0.13097   -0.0031244      0.25661      0.69511 GO_bp:go_response_to_fungicide
GO_bp:go_negative_regulation...3         SET      12    -0.076735   -0.0020051      0.24455      0.62315 GO_bp:go_negative_regulation_by_host_of_viral_transcription
GO_bp:go_regulation_of_epide...2         SET      24      -0.1969    -0.007274      0.18474      0.85675 GO_bp:go_regulation_of_epidermal_growth_factor_activated_receptor_activity
GO_bp:go_protein_neddylation             SET      13     -0.18485   -0.0050274      0.23155      0.78766 GO_bp:go_protein_neddylation
GO_bp:go_potassium_ion_homeo...          SET      29     -0.12733   -0.0051698      0.16864      0.77488 GO_bp:go_potassium_ion_homeostasis
GO_bp:go_hormone_transport               SET     275    -0.056806   -0.0070525     0.053391      0.85632 GO_bp:go_hormone_transport
GO_bp:go_protein_catabolic_p...1         SET     808    0.0092157    0.0019307     0.029234      0.37629 GO_bp:go_protein_catabolic_process
GO_bp:go_positive_regulation...415       SET      13      0.26903    0.0073168      0.25869      0.14919 GO_bp:go_positive_regulation_of_intracellular_steroid_hormone_receptor_signaling_pathway
GO_bp:go_negative_regulation...455       SET      14      0.12749    0.0035983      0.21188      0.27368 GO_bp:go_negative_regulation_of_myotube_differentiation
GO_bp:go_inorganic_anion_tra...2         SET     147    -0.032975   -0.0030043     0.070158      0.68082 GO_bp:go_inorganic_anion_transport
GO_bp:go_carbohydrate_phosph...          SET      24      0.12853     0.004748      0.15969      0.21045 GO_bp:go_carbohydrate_phosphorylation
GO_bp:go_protein_import                  SET     166    -0.010033  -0.00097081      0.06316      0.56311 GO_bp:go_protein_import
GO_bp:go_nucleoside_bisphosp...3         SET      68     -0.27905     -0.01733      0.10546      0.99592 GO_bp:go_nucleoside_bisphosphate_metabolic_process
GO_bp:go_regulation_of_intra...5         SET      71     0.065563    0.0041603     0.096444      0.24832 GO_bp:go_regulation_of_intracellular_steroid_hormone_receptor_signaling_pathway
GO_bp:go_mammary_gland_epith...1         SET      14     -0.24437   -0.0068968      0.23928      0.84642 GO_bp:go_mammary_gland_epithelial_cell_differentiation
GO_bp:go_cellular_response_t...42        SET      28      0.20616    0.0082252      0.14522     0.077862 GO_bp:go_cellular_response_to_gamma_radiation
GO_bp:go_regulation_of_heat_...          SET      10      0.26191    0.0062479      0.30156      0.19257 GO_bp:go_regulation_of_heat_generation
GO_bp:go_regulation_of_fibro...2         SET      27     0.036924    0.0014467      0.14948      0.40245 GO_bp:go_regulation_of_fibroblast_migration
GO_bp:go_induction_of_positi...          SET      12     -0.21932   -0.0057311      0.27569      0.78684 GO_bp:go_induction_of_positive_chemotaxis
GO_bp:go_regeneration                    SET     165     0.097809    0.0094359     0.066534     0.070782 GO_bp:go_regeneration
GO_bp:go_extrinsic_apoptotic...1         SET     196     0.061961    0.0065091     0.061038      0.15503 GO_bp:go_extrinsic_apoptotic_signaling_pathway
GO_bp:go_regulation_of_trans...19        SET      16      0.19497    0.0058822      0.18781      0.14961 GO_bp:go_regulation_of_translational_elongation
GO_bp:go_cell_matrix_adhesion            SET     204     0.097344      0.01043     0.060785     0.054648 GO_bp:go_cell_matrix_adhesion
GO_bp:go_pituitary_gland_dev...          SET      36     0.067772    0.0030653      0.14936      0.32501 GO_bp:go_pituitary_gland_development
GO_bp:go_mating                          SET      35     -0.11379   -0.0050746      0.15863       0.7634 GO_bp:go_mating
GO_bp:go_developmental_induc...          SET      29      0.29285      0.01189      0.17252     0.044812 GO_bp:go_developmental_induction
GO_bp:go_regulation_of_trans...14        SET     861     0.018097    0.0039075     0.029739      0.27143 GO_bp:go_regulation_of_transferase_activity
GO_bp:go_negative_regulation...18        SET      12      0.12133    0.0031705      0.24227      0.30825 GO_bp:go_negative_regulation_of_alcohol_biosynthetic_process
GO_bp:go_chromosome_separati...          SET      86     0.034037     0.002376     0.084377      0.34334 GO_bp:go_chromosome_separation
GO_bp:go_tissue_homeostasis              SET     198    -0.022829   -0.0024103     0.062448      0.64266 GO_bp:go_tissue_homeostasis
GO_bp:go_antigen_processing_...11        SET       8    -0.067082   -0.0014314      0.34099      0.57798 GO_bp:go_antigen_processing_and_presentation_via_mhc_class_ib
GO_bp:go_gamma_aminobutyric_...2         SET      22     0.088712    0.0031379       0.2145       0.3396 GO_bp:go_gamma_aminobutyric_acid_signaling_pathway
GO_bp:go_positive_regulation...765       SET      21      0.05919    0.0020456      0.17244      0.36571 GO_bp:go_positive_regulation_of_sterol_transport
GO_bp:go_adaptive_immune_res...2         SET     217     0.088393    0.0097647     0.058575     0.065653 GO_bp:go_adaptive_immune_response_based_on_somatic_recombination_of_immune_receptors_built_from_immunoglobulin_superfamily_domains
GO_bp:go_cell_cycle_arrest               SET     219   -0.0049812  -0.00055277     0.055599      0.53569 GO_bp:go_cell_cycle_arrest
GO_bp:go_thyroid_hormone_met...          SET      18       0.1516     0.004851      0.21579      0.24117 GO_bp:go_thyroid_hormone_metabolic_process
GO_bp:go_apoptotic_cell_clea...          SET      40      0.25636     0.012221      0.13213     0.026188 GO_bp:go_apoptotic_cell_clearance
GO_bp:go_modification_of_mor...1         SET     131      0.11316    0.0097372     0.073044     0.060668 GO_bp:go_modification_of_morphology_or_physiology_of_other_organism
GO_bp:go_ribosome_assembly               SET      52    -0.051955   -0.0028229      0.11514      0.67409 GO_bp:go_ribosome_assembly
GO_bp:go_negative_regulation...5         SET      40    -0.078501   -0.0037421      0.13927       0.7135 GO_bp:go_negative_regulation_of_actin_filament_depolymerization
GO_bp:go_dna_ligation_involv...          SET       9       0.1969    0.0044562      0.26838      0.23158 GO_bp:go_dna_ligation_involved_in_dna_repair
GO_bp:go_regulation_of_cell_...26        SET      84      0.05155    0.0035566     0.095554      0.29478 GO_bp:go_regulation_of_cell_junction_assembly
GO_bp:go_hyperosmotic_respon...          SET      22     0.056374     0.001994      0.18527      0.38046 GO_bp:go_hyperosmotic_response
GO_bp:go_negative_regulation...457       SET      11     0.027387    0.0006852      0.24753      0.45595 GO_bp:go_negative_regulation_of_natural_killer_cell_mediated_immunity
GO_bp:go_artery_development              SET      79     -0.12187   -0.0081555      0.10194      0.88406 GO_bp:go_artery_development
GO_bp:go_negative_regulation...185       SET      12     -0.10913   -0.0028516      0.27602      0.65371 GO_bp:go_negative_regulation_of_dendrite_morphogenesis
GO_bp:go_negative_regulation...704       SET      39     0.066516     0.003131      0.13546       0.3117 GO_bp:go_negative_regulation_of_type_i_interferon_production
GO_bp:go_extracellular_matri...1         SET      21     0.084534    0.0029214      0.19008      0.32826 GO_bp:go_extracellular_matrix_assembly
GO_bp:go_postreplication_rep...          SET      48       0.1028    0.0053669      0.10876      0.17228 GO_bp:go_postreplication_repair
GO_bp:go_skeletal_system_dev...          SET     468     0.011662    0.0018783     0.042123      0.39094 GO_bp:go_skeletal_system_development
GO_bp:go_organophosphate_met...          SET     488     0.008261    0.0013578     0.039451      0.41707 GO_bp:go_organophosphate_metabolic_process
GO_bp:go_cardiac_myofibril_a...          SET      25     -0.34595    -0.013043      0.16759       0.9805 GO_bp:go_cardiac_myofibril_assembly
GO_bp:go_cellular_amino_acid...1         SET      63     0.054204    0.0032407      0.10472      0.30237 GO_bp:go_cellular_amino_acid_biosynthetic_process
GO_bp:go_cranial_nerve_morph...          SET      24     0.057527    0.0021252      0.19233      0.38243 GO_bp:go_cranial_nerve_morphogenesis
GO_bp:go_activation_of_jun_k...          SET      38    -0.085777   -0.0039857      0.13801      0.73287 GO_bp:go_activation_of_jun_kinase_activity
GO_bp:go_regulation_of_brown...          SET      14      -0.1457   -0.0041121      0.20852      0.75764 GO_bp:go_regulation_of_brown_fat_cell_differentiation
GO_bp:go_long_chain_fatty_ac...5         SET      78     0.018273    0.0012151      0.10105      0.42825 GO_bp:go_long_chain_fatty_acid_metabolic_process
GO_bp:go_monovalent_inorgani...3         SET     458    0.0097051    0.0015467     0.041921      0.40846 GO_bp:go_monovalent_inorganic_cation_transport
GO_bp:go_relaxation_of_cardi...          SET      15     0.077783    0.0022723      0.22754      0.36623 GO_bp:go_relaxation_of_cardiac_muscle
