# TOTAL_GENES = 18808
# TEST_DIRECTION = one-sided, positive (set), two-sided (covar)
# CONDITIONED_INTERNAL = gene size, gene density, sample size, inverse mac, log(gene size), log(gene density), log(sample size), log(inverse mac)
VARIABLE                                TYPE  NGENES         BETA     BETA_STD           SE            P FULL_NAME
GO_bp:go_mitotic_cell_cycle_...2         SET     159      0.10004    0.0091593     0.078151      0.10027 GO_bp:go_mitotic_cell_cycle_checkpoint
GO_bp:go_response_to_lipid               SET     872    0.0035379   0.00074393     0.037293      0.46221 GO_bp:go_response_to_lipid
GO_bp:go_response_to_nicotine            SET      45    0.0026227   0.00012814      0.17241      0.49393 GO_bp:go_response_to_nicotine
GO_bp:go_negative_regulation...389       SET      29      0.10138    0.0039779      0.17814      0.28465 GO_bp:go_negative_regulation_of_macroautophagy
GO_bp:go_positive_regulation...325       SET       5      0.85674     0.013967      0.50477     0.044829 GO_bp:go_positive_regulation_of_glycoprotein_metabolic_process
GO_bp:go_regulation_of_mitop...          SET      15      0.24276    0.0068531      0.26502      0.17984 GO_bp:go_regulation_of_mitophagy
GO_bp:go_fatty_acid_metaboli...          SET     247    0.0073254   0.00083397     0.067012      0.45648 GO_bp:go_fatty_acid_metabolic_process
GO_bp:go_activation_of_immun...          SET     547     0.037339    0.0062746       0.0452      0.20439 GO_bp:go_activation_of_immune_response
GO_bp:go_positive_regulation...676       SET    1508     0.042673     0.011589     0.028133     0.064665 GO_bp:go_positive_regulation_of_protein_metabolic_process
GO_bp:go_cell_cycle_g2_m_pha...          SET     255     0.036337    0.0042024     0.061996       0.2789 GO_bp:go_cell_cycle_g2_m_phase_transition
GO_bp:go_negative_regulation...173       SET      58     -0.19105    -0.010593      0.13999      0.91383 GO_bp:go_negative_regulation_of_cytokine_secretion
GO_bp:go_vitamin_transport               SET      36     -0.13823   -0.0060419      0.16134       0.8042 GO_bp:go_vitamin_transport
GO_bp:go_regulation_of_cyste...2         SET      17     0.099902    0.0030022      0.27145      0.35643 GO_bp:go_regulation_of_cysteine_type_endopeptidase_activity_involved_in_apoptotic_signaling_pathway
GO_bp:go_blastoderm_segmenta...          SET      19     -0.16879   -0.0053622      0.27034       0.7338 GO_bp:go_blastoderm_segmentation
GO_bp:go_natural_killer_cell...1         SET      77    -0.059728   -0.0038139      0.12482      0.68385 GO_bp:go_natural_killer_cell_activation
GO_bp:go_negative_regulation...54        SET     156     0.062532    0.0056715     0.082704       0.2248 GO_bp:go_negative_regulation_of_binding
GO_bp:go_positive_regulation...2         SET      13      0.36943    0.0097093      0.29651      0.10641 GO_bp:go_positive_regulation_by_host_of_viral_process
GO_bp:go_positive_regulation...713       SET       6    -0.010868  -0.00019408      0.38797      0.51117 GO_bp:go_positive_regulation_of_response_to_extracellular_stimulus
GO_bp:go_positive_regulation...84        SET      54     -0.33851    -0.018113      0.14504      0.99019 GO_bp:go_positive_regulation_of_calcium_ion_transport_into_cytosol
GO_bp:go_regulation_of_smoot...4         SET      76      0.12537    0.0079536      0.12307      0.15417 GO_bp:go_regulation_of_smoothened_signaling_pathway
GO_bp:go_retina_layer_format...          SET      21      0.41915     0.013998      0.25236     0.048374 GO_bp:go_retina_layer_formation
GO_bp:go_epidermis_developme...          SET     439     -0.11958    -0.018056     0.060354      0.97622 GO_bp:go_epidermis_development
GO_bp:go_cellular_response_t...125       SET      21     -0.56503     -0.01887      0.28557      0.97606 GO_bp:go_cellular_response_to_zinc_ion
GO_bp:go_regulation_of_gastr...3         SET      37     0.041145    0.0018232      0.17748      0.40834 GO_bp:go_regulation_of_gastrulation
GO_bp:go_cellular_response_t...60        SET      69     0.088789    0.0053682      0.11869      0.22721 GO_bp:go_cellular_response_to_ionizing_radiation
GO_bp:go_actin_mediated_cell...          SET     109   -0.0060314  -0.00045784      0.10645      0.52259 GO_bp:go_actin_mediated_cell_contraction
GO_bp:go_positive_regulation...570       SET      37      0.10753    0.0047647      0.17043      0.26404 GO_bp:go_positive_regulation_of_neurotransmitter_transport
GO_bp:go_neutral_lipid_biosy...          SET      35     0.046002    0.0019826      0.17062      0.39373 GO_bp:go_neutral_lipid_biosynthetic_process
GO_bp:go_cellular_response_t...84        SET      64      0.11476    0.0066832      0.13033      0.18929 GO_bp:go_cellular_response_to_nutrient
GO_bp:go_adenylate_cyclase_a...2         SET      10  -0.00041669  -9.6059e-06      0.36192      0.50046 GO_bp:go_adenylate_cyclase_activating_dopamine_receptor_signaling_pathway
GO_bp:go_regulation_of_diges...          SET      40     0.047341     0.002181      0.16428      0.38661 GO_bp:go_regulation_of_digestive_system_process
GO_bp:go_regulation_of_plasm...2         SET      10      0.10124    0.0023338       0.3491      0.38591 GO_bp:go_regulation_of_plasma_membrane_organization
GO_bp:go_response_to_amino_a...1         SET     104      0.11223    0.0083225      0.10334      0.13875 GO_bp:go_response_to_amino_acid
GO_bp:go_detection_of_biotic...          SET      21      0.12458    0.0041604       0.2547      0.31239 GO_bp:go_detection_of_biotic_stimulus
GO_bp:go_response_to_vitamin...1         SET      18    -0.015334  -0.00047417      0.24485      0.52497 GO_bp:go_response_to_vitamin_a
GO_bp:go_positive_regulation...464       SET      86    -0.029916   -0.0020184      0.11577      0.60195 GO_bp:go_positive_regulation_of_lymphocyte_differentiation
GO_bp:go_positive_regulation...375       SET      10     -0.40012    -0.009224       0.2737      0.92811 GO_bp:go_positive_regulation_of_immunoglobulin_secretion
GO_bp:go_sarcoplasmic_reticu...          SET      34    -0.037895   -0.0016098      0.18556      0.58091 GO_bp:go_sarcoplasmic_reticulum_calcium_ion_transport
GO_bp:go_ventricular_septum_...1         SET      68      0.01317   0.00079048        0.144      0.46357 GO_bp:go_ventricular_septum_development
GO_bp:go_positive_regulation...459       SET      22      0.30091     0.010286      0.23735      0.10244 GO_bp:go_positive_regulation_of_long_term_synaptic_potentiation
GO_bp:go_insulin_receptor_si...          SET     131     0.053812    0.0044754     0.092189      0.27971 GO_bp:go_insulin_receptor_signaling_pathway
GO_bp:go_virion_assembly                 SET      37    -0.013943  -0.00061784      0.16075      0.53456 GO_bp:go_virion_assembly
GO_bp:go_lipid_metabolic_pro...          SET    1170    0.0071594    0.0017293      0.03176      0.41083 GO_bp:go_lipid_metabolic_process
GO_bp:go_regulation_of_prote...30        SET     929     0.060631     0.013138     0.034888     0.041126 GO_bp:go_regulation_of_protein_localization
GO_bp:go_glycerophospholipid...1         SET      23     0.060087       0.0021       0.1991      0.38141 GO_bp:go_glycerophospholipid_catabolic_process
GO_bp:go_negative_regulation...75        SET      41    -0.063791   -0.0029752      0.15992      0.65501 GO_bp:go_negative_regulation_of_carbohydrate_metabolic_process
GO_bp:go_keratan_sulfate_bio...          SET      28      0.11589    0.0044682      0.18816      0.26898 GO_bp:go_keratan_sulfate_biosynthetic_process
GO_bp:go_negative_regulation...156       SET      12     -0.21464   -0.0054201      0.27934      0.77887 GO_bp:go_negative_regulation_of_circadian_rhythm
GO_bp:go_positive_regulation...448       SET      22     -0.10264   -0.0035084      0.26295      0.65185 GO_bp:go_positive_regulation_of_lipid_catabolic_process
GO_bp:go_signal_transduction...1         SET     250     0.091483     0.010477     0.065533     0.081368 GO_bp:go_signal_transduction_by_p53_class_mediator
GO_bp:go_blood_vessel_remode...          SET      37     -0.26083    -0.011558      0.19202      0.91281 GO_bp:go_blood_vessel_remodeling
GO_bp:go_triglyceride_catabo...          SET      32     0.029333    0.0012089      0.21743      0.44634 GO_bp:go_triglyceride_catabolic_process
GO_bp:go_regulation_of_skele...2         SET      14     -0.34271   -0.0093471      0.27991      0.88959 GO_bp:go_regulation_of_skeletal_muscle_adaptation
GO_bp:go_glial_cell_migration            SET      48      0.30784     0.015532       0.1571     0.025034 GO_bp:go_glial_cell_migration
GO_bp:go_protein_k48_linked_...1         SET      31     0.061601    0.0024989      0.18568      0.37004 GO_bp:go_protein_k48_linked_deubiquitination
GO_bp:go_rna_secondary_struc...          SET       6      0.81545     0.014563      0.39022     0.018329 GO_bp:go_rna_secondary_structure_unwinding
GO_bp:go_endoplasmic_reticul...1         SET      21     -0.22336   -0.0074595      0.22887      0.83544 GO_bp:go_endoplasmic_reticulum_calcium_ion_homeostasis
GO_bp:go_positive_regulation...718       SET      58     -0.10866    -0.006025      0.13971      0.78164 GO_bp:go_positive_regulation_of_response_to_wounding
GO_bp:go_steroid_metabolic_p...          SET     291     -0.05781   -0.0071352      0.06197      0.82455 GO_bp:go_steroid_metabolic_process
GO_bp:go_divalent_inorganic_...2         SET     477    -0.050688   -0.0079695     0.051148      0.83915 GO_bp:go_divalent_inorganic_cation_homeostasis
GO_bp:go_regulation_of_anion...2         SET      26     -0.13716   -0.0050961      0.21914       0.7343 GO_bp:go_regulation_of_anion_transmembrane_transport
GO_bp:go_toxin_transport                 SET      39     0.052382    0.0023829      0.15093      0.36427 GO_bp:go_toxin_transport
GO_bp:go_detection_of_light_...1         SET      66    -0.082561   -0.0048823      0.13765      0.72567 GO_bp:go_detection_of_light_stimulus
GO_bp:go_regulation_of_histo...15        SET      12      0.36582    0.0092377      0.30461      0.11489 GO_bp:go_regulation_of_histone_phosphorylation
GO_bp:go_regulation_of_prote...24        SET      56      0.15422    0.0084029      0.14495      0.14368 GO_bp:go_regulation_of_protein_import
GO_bp:go_neurological_system...          SET       9    -0.060443   -0.0013219      0.37621      0.56382 GO_bp:go_neurological_system_process_involved_in_regulation_of_systemic_arterial_blood_pressure
GO_bp:go_negative_regulation...585       SET      56      -0.1799   -0.0098023      0.13245      0.91281 GO_bp:go_negative_regulation_of_response_to_cytokine_stimulus
GO_bp:go_negative_regulation...190       SET      99    -0.046032    -0.003331      0.10384      0.67122 GO_bp:go_negative_regulation_of_dephosphorylation
GO_bp:go_drug_metabolic_proc...          SET     317     -0.04891   -0.0062961     0.060911        0.789 GO_bp:go_drug_metabolic_process
GO_bp:go_fat_cell_differenti...          SET     204      0.13677     0.014167     0.077272     0.038369 GO_bp:go_fat_cell_differentiation
GO_bp:go_response_to_abiotic...          SET    1136     0.022738    0.0054169     0.032143      0.23967 GO_bp:go_response_to_abiotic_stimulus
GO_bp:go_amelogenesis                    SET      24      -0.1209   -0.0043161      0.24674      0.68793 GO_bp:go_amelogenesis
GO_bp:go_cellular_response_t...55        SET     205     0.079212    0.0082249     0.075161      0.14597 GO_bp:go_cellular_response_to_inorganic_substance
GO_bp:go_response_to_progest...          SET      46     -0.25447     -0.01257      0.15308      0.95177 GO_bp:go_response_to_progesterone
GO_bp:go_regulation_of_proto...          SET      16     -0.26186   -0.0076347      0.27011      0.83384 GO_bp:go_regulation_of_proton_transport
GO_bp:go_regulation_of_neuro...10        SET      29      0.10642    0.0041756      0.20241      0.29953 GO_bp:go_regulation_of_neuron_projection_regeneration
GO_bp:go_negative_regulation...338       SET      17      0.16703    0.0050196      0.26501      0.26426 GO_bp:go_negative_regulation_of_interleukin_8_production
GO_bp:go_negative_regulation...626       SET      16     -0.42385    -0.012357      0.28704       0.9301 GO_bp:go_negative_regulation_of_smooth_muscle_contraction
GO_bp:go_leukocyte_adhesion_...          SET      31     0.019298   0.00078285      0.18077      0.45749 GO_bp:go_leukocyte_adhesion_to_vascular_endothelial_cell
GO_bp:go_interleukin_1_media...          SET      95     0.071441    0.0050646     0.099214      0.23575 GO_bp:go_interleukin_1_mediated_signaling_pathway
GO_bp:go_positive_regulation...748       SET      33     0.077565    0.0032463      0.20028      0.34927 GO_bp:go_positive_regulation_of_smooth_muscle_cell_migration
GO_bp:go_ventricular_cardiac...1         SET      32     -0.27192    -0.011207      0.20312      0.90965 GO_bp:go_ventricular_cardiac_muscle_cell_action_potential
GO_bp:go_response_to_fatty_a...          SET      81     -0.15007   -0.0098274      0.12428      0.88638 GO_bp:go_response_to_fatty_acid
GO_bp:go_dna_methylation_inv...          SET      20      0.26188    0.0085356      0.23572      0.13329 GO_bp:go_dna_methylation_involved_in_gamete_generation
GO_bp:go_nucleoside_monophos...1         SET      39      0.11915    0.0054202      0.17562      0.24875 GO_bp:go_nucleoside_monophosphate_biosynthetic_process
GO_bp:go_epithelial_cell_apo...          SET      94      0.05104    0.0035994      0.11317        0.326 GO_bp:go_epithelial_cell_apoptotic_process
GO_bp:go_dna_synthesis_invol...          SET      50      0.10753    0.0055368       0.1332      0.20977 GO_bp:go_dna_synthesis_involved_in_dna_repair
GO_bp:go_columnar_cuboidal_e...2         SET     107     0.003285   0.00024707      0.10786      0.48785 GO_bp:go_columnar_cuboidal_epithelial_cell_differentiation
GO_bp:go_retrograde_transpor...2         SET      25     -0.23353   -0.0085088      0.17557      0.90825 GO_bp:go_retrograde_transport_endosome_to_plasma_membrane
GO_bp:go_transforming_growth...5         SET     179    -0.066741   -0.0064802     0.078913      0.80115 GO_bp:go_transforming_growth_factor_beta_receptor_signaling_pathway
GO_bp:go_drug_transport                  SET     203    -0.052533   -0.0054283     0.076591       0.7536 GO_bp:go_drug_transport
GO_bp:go_positive_regulation...331       SET     237      0.11241     0.012539     0.069317     0.052443 GO_bp:go_positive_regulation_of_growth
GO_bp:go_negative_regulation...121       SET     166       0.2771     0.025918     0.081651   0.00034555 GO_bp:go_negative_regulation_of_cell_projection_organization
GO_bp:go_tissue_remodeling               SET     152    -0.087363   -0.0078222      0.09057      0.83262 GO_bp:go_tissue_remodeling
GO_bp:go_regulation_of_cytop...4         SET      22      0.17931    0.0061292       0.2282      0.21601 GO_bp:go_regulation_of_cytoplasmic_transport
GO_bp:go_cd4_positive_or_cd8...          SET      19      -0.1645   -0.0052258      0.25137      0.74357 GO_bp:go_cd4_positive_or_cd8_positive_alpha_beta_t_cell_lineage_commitment
GO_bp:go_segment_specificati...          SET      16      0.40162     0.011709       0.3007     0.090847 GO_bp:go_segment_specification
GO_bp:go_cellular_response_t...110       SET      21     0.014762   0.00049302      0.23237      0.47467 GO_bp:go_cellular_response_to_sterol
