# ALPHA = 0.05
# NUMBER_OF_TESTS = 15479

# _SET1_  VARIABLE = Curated_gene_sets:dawson_methylated_in_lymphoma_tcl1 (set)
# _SET1_  NGENES = 56
# _SET1_  P-VALUE = 2.26122e-06
_SET1_   GENE              CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT            P
_SET8_   ENSG00000163646     3  150643950  150690786    221      41  615357     -0.27121      0.60688
_SET8_   ENSG00000169313     3  151055168  151102600    197      37  614325       3.0349    0.0012029
_SET8_   ENSG00000152580     3  151143172  151176497    121      29  606019      0.63877      0.26149
_SET8_   ENSG00000169860     3  152552736  152555841      6       2  632802       1.3125     0.094672
_SET8_   ENSG00000174953     3  153990335  154042286    141      31  608940       1.4406     0.074852
_SET8_   ENSG00000196549     3  154741913  154901497    592      89  598868      0.45833      0.32336
_SET8_   ENSG00000168779     3  157814948  157824292     32       6  618809       3.6058   0.00015557
_SET8_   ENSG00000121871     3  164904508  164914897     30      12  599144       1.0487      0.14716
_SET8_   ENSG00000114200     3  165490692  165555260    246      39  619900     -0.59436      0.72386
_SET8_   ENSG00000163536     3  167453031  167543356    354      30  618943      0.26501       0.3955
_SET8_   ENSG00000163558     3  169940153  170023769    380      20  612844     0.018774      0.49251
_SET8_   ENSG00000136603     3  170075466  170114623    135      22  609096      -0.2785      0.60969
_SET8_   ENSG00000154310     3  170779128  171178197   1515     166  613850      -1.1185      0.86832
_SET8_   ENSG00000114346     3  172468472  172539264    223      34  607881       1.7578     0.039387
_SET8_   ENSG00000169760     3  173114074  174004434   3535     210  609297       4.0601   2.4531e-05
_SET8_   ENSG00000121879     3  178865902  178957881    344      41  598938       2.4398    0.0073487
_SET8_   ENSG00000181449     3  181429714  181432221      5       3  581353        1.221      0.11104
_SET8_   ENSG00000145191     3  183852826  184402546   2387     250  616927       2.2717     0.011552
_SET8_   ENSG00000161202     3  183873176  183891398     43      17  617725       1.2218      0.11089
_SET8_   ENSG00000114867     3  184032283  184053146     52      25  612452       1.1942       0.1162
_SET8_   ENSG00000182580     3  184279572  184300197     90      25  616287      0.52488      0.29983
_SET8_   ENSG00000073803     3  185000729  185206885    641      47  614839        1.152      0.12466
_SET8_   ENSG00000244405     3  185764097  185828107    165      34  606045       1.2578      0.10424
_SET8_   ENSG00000058866     3  185823457  186080026    943     174  610139     -0.33595      0.63154
_SET8_   ENSG00000113916     3  187439165  187463515    102      27  614115       1.7721     0.038185
_SET8_   ENSG00000188729     3  190917030  190983404    305      43  615359     -0.45942      0.67704
_SET8_   ENSG00000198836     3  193310933  193415612    370      27  613323    -0.011534       0.5046
_SET8_   ENSG00000114315     3  193853934  193856521      5       3  619459       1.7457      0.04043
_SET8_   ENSG00000189058     3  195295573  195311076    104      33  605245       1.0976      0.13618
_SET8_   ENSG00000174013     3  196295482  196315930     81      15  584593     -0.79108      0.78555
_SET8_   ENSG00000174004     3  196366557  196388875    147      52  612947      -1.2458      0.89358
_SET8_   ENSG00000180370     3  196466728  196559518    547      55  610956      0.04013      0.48399
_SET8_   ENSG00000178950     4     843064     926161    449      51  615770       1.2445      0.10665
_SET8_   ENSG00000159674     4    1160720    1202750    146      44  607424        1.433     0.075923
_SET8_   ENSG00000184160     4    3768075    3770251      7       5  570208     -0.91493      0.81989
_SET8_   ENSG00000072832     4    5749811    5894785    797     117  616638    0.0071868      0.49713
_SET8_   ENSG00000186222     4    6717842    6719387      5       3  569934     -0.38414      0.64956
_SET8_   ENSG00000071127     4   10075963   10118573    258      26  614159       3.1693   0.00076401
_SET8_   ENSG00000004468     4   15779898   15854853    317      32  610966      0.22058      0.41271
_SET8_   ENSG00000007062     4   15964699   16086001    576     102  606879     -0.59105      0.72275
_SET8_   ENSG00000145147     4   20254883   20622184   1461     186  605615       1.9401     0.026186
_SET8_   ENSG00000168214     4   26165077   26436541    850     108  601684      0.34982      0.36324
_SET8_   ENSG00000163394     4   26483022   26492084     39      14  604129      0.18652      0.42602
_SET8_   ENSG00000163697     4   40812044   41218731   1901     119  614694       3.3778   0.00036537
_SET8_   ENSG00000154277     4   41258430   41270472     53      13  620940      0.54834      0.29173
_SET8_   ENSG00000109132     4   41746099   41750987     12       4  628044       1.6675     0.047704
_SET8_   ENSG00000215203     4   42895284   43032675    621      57  613939     -0.45795       0.6765
_SET8_   ENSG00000163288     4   46995740   47428461   1597     124  610572       2.5432     0.005492
_SET8_   ENSG00000075539     4   48499378   48782339    586      51  607249     -0.54004      0.70542
_SET8_   ENSG00000180613     4   54965690   54968672     11       3  614607      0.62989      0.26438
_SET8_   ENSG00000157404     4   55524085   55606881    285      48  608245      0.92358      0.17785
_SET8_   ENSG00000084093     4   57774075   57802010    120      32  607788       4.7033   1.2798e-06
_SET8_   ENSG00000150471     4   62066976   62944053   2914     212  606268     -0.53324      0.70307
_SET8_   ENSG00000145242     4   66185281   66536213   1694      97  613652        2.677    0.0037138
_SET8_   ENSG00000035720     4   68424446   68473055    230      38  621654          1.6     0.054797
_SET8_   ENSG00000033178     4   68478370   68566897    330      21  621245      0.60694      0.27195
_SET8_   ENSG00000018189     4   71569921   71673032    425      25  616522      0.37566      0.35358
_SET8_   ENSG00000109321     4   75310851   75320726      1       1  632802      -1.4611        0.928
_SET8_   ENSG00000205595     4   75480629   75490486      3       1  575705      0.28783      0.38674
_SET8_   ENSG00000138760     4   77079890   77135046    295      27  592224     -0.83107      0.79703
_SET8_   ENSG00000163291     4   79808281   79860592    210      18  606386     -0.18003      0.57144
_SET8_   ENSG00000152784     4   81105033   81125483     81      18  616484       1.4983     0.067024
_SET8_   ENSG00000138675     4   81187753   81257834    319      51  609149     -0.48559      0.68637
_SET8_   ENSG00000163623     4   85413140   85419603     14       7  612481      -1.0485      0.85279
_SET8_   ENSG00000118785     4   88896819   88904562     28      11  614511      0.45249      0.32546
_SET8_   ENSG00000152208     4   93225550   94695707   5173     195  611497       7.4647   4.1735e-14
_SET8_   ENSG00000172238     4   94750042   94751221      3       2  591531       1.7596     0.039239
_SET8_   ENSG00000163110     4   95373037   95589377    834      55  599139     -0.72501      0.76578
_SET8_   ENSG00000138696     4   95679119   96079599   1761      87  613965    -0.013701      0.50547
_SET8_   ENSG00000182168     4   96083655   96470357   1764     168  613645       2.6197    0.0044005
_SET8_   ENSG00000151247     4   99792835   99851788    226      38  616892      0.38699      0.34938
_SET8_   ENSG00000138814     4  101944566  102269435   1210     100  602253      0.83944      0.20061
_SET8_   ENSG00000138795     4  108968701  109090112    362      41  609450      0.42938      0.33383
_SET8_   ENSG00000188517     4  109731877  110223813   2019     138  613091      0.03027      0.48793
_SET8_   ENSG00000138802     4  110354928  110462052    363      31  596523       2.4219    0.0077204
_SET8_   ENSG00000164093     4  111538579  111563279     68      22  596632       1.3813     0.083601
_SET8_   ENSG00000178403     4  113434672  113437328      6       4  590320     0.074479      0.47031
_SET8_   ENSG00000174607     4  115519611  115599380    260      34  588442     -0.54397      0.70677
_SET8_   ENSG00000145388     4  119606523  119636588     91      17  616781        2.911    0.0018015
_SET8_   ENSG00000173376     4  121956768  121994176    147      32  609205       3.0742    0.0010553
_SET8_   ENSG00000109471     4  123372625  123377880     11       6  597286       2.2466     0.012334
_SET8_   ENSG00000196159     4  126237554  126414087    766      65  597234       2.0281     0.021276
_SET8_   ENSG00000164073     4  128838960  128887150    108      26  598394     -0.46992      0.68079
_SET8_   ENSG00000151466     4  129786076  130014764    655      48  604479     -0.86184      0.80561
_SET8_   ENSG00000109458     4  144257915  144395721    375      56  613135      0.95198      0.17055
_SET8_   ENSG00000164161     4  145567173  145666423    247      30  609800     -0.53723      0.70444
_SET8_   ENSG00000151615     4  147560045  147563626     15       7  597904       2.0678     0.019331
_SET8_   ENSG00000170390     4  150999426  151178609    706      63  614730     -0.55281       0.7098
_SET8_   ENSG00000137462     4  154622652  154626851     14      10  600273     -0.16865      0.56696
_SET8_   ENSG00000145423     4  154701744  154710272     31      16  601205     -0.29829      0.61726
_SET8_   ENSG00000109756     4  160025330  160281321    767      65  601228      -1.0728      0.85831
_SET8_   ENSG00000129116     4  169418217  169849608   2020     168  608228      -2.1384      0.98376
_SET8_   ENSG00000154447     4  170015407  170192256    595      52  608982      0.25991      0.39747
_SET8_   ENSG00000164104     4  174252846  174256276      6       2  621683      -0.7369      0.76941
_SET8_   ENSG00000164107     4  174446120  174451380     17      10  591309      0.42275      0.33624
_SET8_   ENSG00000150625     4  176554085  176923815   1595     153  613445       1.9924     0.023162
_SET8_   ENSG00000150630     4  177604689  177713881    474      41  595302     -0.92177      0.82168
_SET8_   ENSG00000218336     4  183065140  183724177   3132     313  615882       2.3659    0.0089944
_SET8_   ENSG00000164305     4  185548850  185570663     74      18  605830     -0.34414      0.63463
_SET8_   ENSG00000187821     4  185939995  185941958      8       3  624463      0.50594      0.30645
_SET8_   ENSG00000164362     5    1253262    1295184    139      59  604682     -0.46361      0.67854
_SET8_   ENSG00000112902     5    9035138    9546187   2327     219  613731       3.0203    0.0012628
_SET8_   ENSG00000169862     5   10971952   11904155   3946     292  608770       1.2063      0.11385
_SET8_   ENSG00000079215     5   36606457   36688436    309      74  610530     -0.28436      0.61193
_SET8_   ENSG00000164190     5   36876861   37066515    444      61  592543      0.22124      0.41245
_SET8_   ENSG00000168621     5   37812779   37839788    109      28  615139     0.037984      0.48485
_SET8_   ENSG00000070193     5   44303646   44389808    314      28  592219      0.90967       0.1815
_SET8_   ENSG00000164588     5   45259349   45696253    956      78  597294       2.3413    0.0096089
_SET8_   ENSG00000170571     5   49692026   49739082    128      22  599735       2.1911     0.014221
_SET8_   ENSG00000016082     5   50678921   50690564     35      17  600415       5.0073   2.7601e-07
_SET8_   ENSG00000213949     5   52083730   52255040    771      99  611964      0.98293      0.16282
_SET8_   ENSG00000134352     5   55230923   55290821    164      34  606438     -0.49876      0.69103
_SET8_   ENSG00000145632     5   57749809   57756087     30       8  621683      0.26193      0.39669
_SET8_   ENSG00000130449     5   60628100   60841997    541      47  601957       2.9809     0.001437
_SET8_   ENSG00000145675     5   67511548   67597649    322      57  609230      0.24116      0.40471
_SET8_   ENSG00000131711     5   71403061   71505395    329      70  613690      -0.1776      0.57048
_SET8_   ENSG00000251493     5   72740654   72744352      9       4  588325      -1.1441      0.87371
_SET8_   ENSG00000171617     5   73923234   73937249     34      10  621312     -0.59848      0.72524
