# MEAN_SAMPLE_SIZE = 19873
# TOTAL_GENES = 18912
# TEST_DIRECTION = one-sided, positive (set), two-sided (covar)
# CONDITIONED_INTERNAL = gene size, gene density, sample size, inverse mac, log(gene size), log(gene density), log(sample size), log(inverse mac)
VARIABLE                                TYPE  NGENES         BETA     BETA_STD           SE            P FULL_NAME
GO_bp:go_ceramide_catabolic_...          SET      18     -0.24106   -0.0074336      0.22706       0.8558 GO_bp:go_ceramide_catabolic_process
GO_bp:go_excretion                       SET      64       0.2365     0.013735      0.12366     0.027916 GO_bp:go_excretion
GO_bp:go_digestion                       SET     131    -0.050582   -0.0041953      0.08632      0.72105 GO_bp:go_digestion
GO_bp:go_positive_regulation...781       SET      32     0.011714   0.00048147      0.17224      0.47289 GO_bp:go_positive_regulation_of_synaptic_transmission_glutamatergic
GO_bp:go_positive_regulation...515       SET      54     0.092547    0.0049383      0.13347      0.24404 GO_bp:go_positive_regulation_of_mitotic_nuclear_division
GO_bp:go_hindbrain_developme...          SET     144     0.015603    0.0013564     0.080136      0.42281 GO_bp:go_hindbrain_development
GO_bp:go_oligosaccharide_met...          SET      18     -0.20213    -0.006233      0.20225      0.84119 GO_bp:go_oligosaccharide_metabolic_process
GO_bp:go_negative_regulation...188       SET      10     0.015379   0.00035355       0.3276      0.48128 GO_bp:go_negative_regulation_of_dendritic_spine_development
GO_bp:go_modulation_of_growt...          SET      13     0.094622      0.00248      0.27332       0.3646 GO_bp:go_modulation_of_growth_of_symbiont_involved_in_interaction_with_host
GO_bp:go_chromosome_segregat...          SET     293    -0.014455   -0.0017853     0.051271        0.611 GO_bp:go_chromosome_segregation
GO_bp:go_negative_regulation...166       SET      30     0.048965    0.0019487      0.16727      0.38486 GO_bp:go_negative_regulation_of_cyclin_dependent_protein_kinase_activity
GO_bp:go_ether_metabolic_pro...          SET      13     -0.30818   -0.0080774      0.29093      0.85526 GO_bp:go_ether_metabolic_process
GO_bp:go_hematopoietic_proge...          SET     161     0.058248    0.0053516     0.070957      0.20586 GO_bp:go_hematopoietic_progenitor_cell_differentiation
GO_bp:go_cytokine_metabolic_...          SET     103   -0.0039566   -0.0002912      0.09136      0.51727 GO_bp:go_cytokine_metabolic_process
GO_bp:go_negative_regulation...231       SET      66     0.079855    0.0047093       0.1168      0.24708 GO_bp:go_negative_regulation_of_erk1_and_erk2_cascade
GO_bp:go_steroid_biosyntheti...          SET     179    -0.054535   -0.0052806     0.069927      0.78227 GO_bp:go_steroid_biosynthetic_process
GO_bp:go_sodium_independent_...          SET      15      -0.1013   -0.0028519      0.27933      0.64157 GO_bp:go_sodium_independent_organic_anion_transport
GO_bp:go_regulation_of_prote...57        SET      86    -0.074759     -0.00503      0.10389       0.7641 GO_bp:go_regulation_of_protein_tyrosine_kinase_activity
GO_bp:go_dna_templated_trans...1         SET     105      0.10447    0.0077627     0.086106      0.11252 GO_bp:go_dna_templated_transcription_elongation
GO_bp:go_n_glycan_processing             SET      15   -0.0074002  -0.00020833      0.23686      0.51246 GO_bp:go_n_glycan_processing
GO_bp:go_endoplasmic_reticul...5         SET      27     -0.16362   -0.0061782      0.15655      0.85203 GO_bp:go_endoplasmic_reticulum_to_cytosol_transport
GO_bp:go_negative_regulation...581       SET      53    -0.036494   -0.0019293      0.12807      0.61216 GO_bp:go_negative_regulation_of_reproductive_process
GO_bp:go_g_protein_coupled_p...2         SET      19      0.18332    0.0058079       0.2211      0.20352 GO_bp:go_g_protein_coupled_purinergic_receptor_signaling_pathway
GO_bp:go_membrane_depolariza...1         SET      83      0.12927     0.008545      0.11417      0.12878 GO_bp:go_membrane_depolarization
GO_bp:go_olfactory_bulb_inte...2         SET      11      0.13607    0.0032809      0.31695      0.33385 GO_bp:go_olfactory_bulb_interneuron_differentiation
GO_bp:go_attachment_of_spind...          SET      32    -0.002843  -0.00011685      0.16002      0.50709 GO_bp:go_attachment_of_spindle_microtubules_to_kinetochore
GO_bp:go_regulation_of_lyase...          SET      46     -0.05532    -0.002725      0.14016      0.65346 GO_bp:go_regulation_of_lyase_activity
GO_bp:go_response_to_nitroge...          SET     917     0.081329     0.017469     0.032011    0.0055372 GO_bp:go_response_to_nitrogen_compound
GO_bp:go_negative_regulation...690       SET     107      0.02512    0.0018842     0.093219      0.39378 GO_bp:go_negative_regulation_of_transmembrane_transport
GO_bp:go_regulation_of_dna_r...1         SET      93     -0.10595   -0.0074117     0.091801      0.87577 GO_bp:go_regulation_of_dna_recombination
GO_bp:go_regulation_of_leuko...8         SET     202    -0.050468   -0.0051881     0.066822      0.77495 GO_bp:go_regulation_of_leukocyte_proliferation
GO_bp:go_response_to_ethanol             SET     121      0.18775      0.01497     0.084066     0.012768 GO_bp:go_response_to_ethanol
GO_bp:go_sulfur_compound_met...          SET     192    -0.049035   -0.0049156     0.068164      0.76404 GO_bp:go_sulfur_compound_metabolic_process
GO_bp:go_regulation_of_cell_...14        SET      29     -0.10067   -0.0039392      0.16174      0.73316 GO_bp:go_regulation_of_cell_cycle_checkpoint
GO_bp:go_negative_regulation...683       SET      17     -0.11505    -0.003448      0.23832      0.68537 GO_bp:go_negative_regulation_of_transcription_regulatory_region_dna_binding
GO_bp:go_positive_regulation...231       SET      36    -0.053895   -0.0023493      0.15617      0.63499 GO_bp:go_positive_regulation_of_dna_replication
GO_bp:go_negative_regulation...464       SET     142      0.08745    0.0075493     0.077799       0.1305 GO_bp:go_negative_regulation_of_neuron_apoptotic_process
GO_bp:go_positive_regulation...705       SET      72     -0.16268    -0.010019      0.11617      0.91929 GO_bp:go_positive_regulation_of_reproductive_process
GO_bp:go_positive_regulation...498       SET      13     0.065267    0.0017106      0.29907      0.41362 GO_bp:go_positive_regulation_of_metanephros_development
GO_bp:go_positive_regulation...462       SET      18      0.06576    0.0020278      0.20519       0.3743 GO_bp:go_positive_regulation_of_lymphocyte_apoptotic_process
GO_bp:go_nucleotide_phosphor...          SET      20      0.22425     0.007289      0.20055      0.13175 GO_bp:go_nucleotide_phosphorylation
GO_bp:go_positive_regulation...306       SET      58     -0.15063   -0.0083291      0.11827      0.89859 GO_bp:go_positive_regulation_of_gene_expression_epigenetic
GO_bp:go_glutamate_secretion             SET      44     -0.05059   -0.0024374      0.15045      0.63166 GO_bp:go_glutamate_secretion
GO_bp:go_positive_regulation...648       SET      88      0.16639     0.011324     0.098355     0.045357 GO_bp:go_positive_regulation_of_protein_binding
GO_bp:go_regulation_of_vascu...9         SET      14     -0.44759    -0.012174      0.27584      0.94766 GO_bp:go_regulation_of_vasculogenesis
GO_bp:go_lens_fiber_cell_dif...          SET      31     -0.25701    -0.010397      0.19038      0.91148 GO_bp:go_lens_fiber_cell_differentiation
GO_bp:go_sensory_perception              SET     878    -0.022005     -0.00463     0.038559      0.71589 GO_bp:go_sensory_perception
GO_bp:go_hepaticobiliary_sys...          SET     134    -0.034975   -0.0029337     0.077978      0.67311 GO_bp:go_hepaticobiliary_system_development
GO_bp:go_fatty_acid_cataboli...          SET     102   -0.0059288  -0.00043424     0.091354      0.52587 GO_bp:go_fatty_acid_catabolic_process
GO_bp:go_regulation_of_vesic...1         SET      29     0.099309     0.003886      0.18164      0.29228 GO_bp:go_regulation_of_vesicle_fusion
GO_bp:go_regulation_of_lipid...6         SET      45     -0.11742   -0.0057209      0.15259       0.7792 GO_bp:go_regulation_of_lipid_storage
GO_bp:go_carbohydrate_transp...          SET     142     0.068694    0.0059302     0.078712      0.19141 GO_bp:go_carbohydrate_transport
GO_bp:go_regulation_of_cellu...18        SET     251     0.033708    0.0038575     0.062703      0.29544 GO_bp:go_regulation_of_cellular_response_to_growth_factor_stimulus
GO_bp:go_embryonic_hemopoies...          SET      20      0.21153    0.0068753      0.23261      0.18159 GO_bp:go_embryonic_hemopoiesis
GO_bp:go_embryo_development_...          SET     601    -0.010935   -0.0019182     0.040965      0.60524 GO_bp:go_embryo_development_ending_in_birth_or_egg_hatching
GO_bp:go_antigen_processing_...10        SET      85     0.094214    0.0063022     0.095532      0.16202 GO_bp:go_antigen_processing_and_presentation_of_peptide_or_polysaccharide_antigen_via_mhc_class_ii
GO_bp:go_response_to_ionizin...          SET     146     0.011168   0.00097746     0.073717      0.43979 GO_bp:go_response_to_ionizing_radiation
GO_bp:go_epithelium_developm...          SET    1205    -0.034327   -0.0083845     0.030091      0.87301 GO_bp:go_epithelium_development
GO_bp:go_positive_regulation...733       SET      13      0.58342     0.015291      0.25971     0.012344 GO_bp:go_positive_regulation_of_sequestering_of_calcium_ion
GO_bp:go_secondary_metabolit...          SET      26     0.081107    0.0030053       0.1773      0.32368 GO_bp:go_secondary_metabolite_biosynthetic_process
GO_bp:go_cell_migration_invo...2         SET      17      0.23014    0.0068972       0.2543      0.18273 GO_bp:go_cell_migration_involved_in_heart_development
GO_bp:go_protein_localizatio...15        SET      52     0.074071    0.0038788      0.11753      0.26428 GO_bp:go_protein_localization_to_cytoskeleton
GO_bp:go_nuclear_envelope_re...          SET      17     -0.21911   -0.0065664      0.22788      0.83185 GO_bp:go_nuclear_envelope_reassembly
GO_bp:go_intrinsic_apoptotic...4         SET      41    -0.011502  -0.00053497      0.14405      0.53182 GO_bp:go_intrinsic_apoptotic_signaling_pathway_in_response_to_dna_damage_by_p53_class_mediator
GO_bp:go_regulation_of_autop...3         SET     301    -0.027415    -0.003431     0.052289      0.69996 GO_bp:go_regulation_of_autophagy
GO_bp:go_phospholipid_metabo...          SET     249    -0.019904   -0.0022688      0.05916      0.63173 GO_bp:go_phospholipid_metabolic_process
GO_bp:go_ammonium_ion_metabo...          SET      60     -0.11875   -0.0066781      0.12894      0.82146 GO_bp:go_ammonium_ion_metabolic_process
GO_bp:go_regulation_of_inter...7         SET      24    -0.080471   -0.0028649      0.21441      0.64628 GO_bp:go_regulation_of_interleukin_4_production
GO_bp:go_ncrna_catabolic_pro...          SET      31     0.086479    0.0034985      0.16642      0.30166 GO_bp:go_ncrna_catabolic_process
GO_bp:go_regulation_of_fat_c...          SET     116     0.028515    0.0022264     0.091054      0.37708 GO_bp:go_regulation_of_fat_cell_differentiation
GO_bp:go_glutamine_family_am...1         SET      15      0.40405     0.011375      0.21487     0.030034 GO_bp:go_glutamine_family_amino_acid_biosynthetic_process
GO_bp:go_bundle_of_his_cell_...1         SET      14     -0.40917    -0.011129      0.29245       0.9191 GO_bp:go_bundle_of_his_cell_to_purkinje_myocyte_communication
GO_bp:go_regulation_of_cell_...29        SET      22      0.16796    0.0057254      0.20428      0.20548 GO_bp:go_regulation_of_cell_maturation
GO_bp:go_negative_regulation...106       SET     310      0.14639     0.018588      0.05561    0.0042434 GO_bp:go_negative_regulation_of_cell_development
GO_bp:go_mammary_gland_morph...          SET      45    -0.040993   -0.0019973      0.14994      0.60773 GO_bp:go_mammary_gland_morphogenesis
GO_bp:go_cellular_protein_co...1         SET     211     0.061909    0.0065028      0.06054      0.15325 GO_bp:go_cellular_protein_complex_disassembly
GO_bp:go_ureter_development              SET      16    -0.064698   -0.0018811      0.25226      0.60121 GO_bp:go_ureter_development
GO_bp:go_body_morphogenesis              SET      48    0.0060798   0.00030591      0.13658      0.48225 GO_bp:go_body_morphogenesis
GO_bp:go_somatic_stem_cell_p...          SET      69      0.04711    0.0028404      0.11422      0.34001 GO_bp:go_somatic_stem_cell_population_maintenance
GO_bp:go_cytoplasmic_microtu...          SET      52    -0.071526   -0.0037455      0.12087      0.72299 GO_bp:go_cytoplasmic_microtubule_organization
GO_bp:go_positive_regulation...225       SET      14     -0.11505   -0.0031292      0.26377      0.66864 GO_bp:go_positive_regulation_of_dna_damage_response_signal_transduction_by_p53_class_mediator
GO_bp:go_protein_activation_...          SET      26    -0.096757   -0.0035852      0.19901      0.68658 GO_bp:go_protein_activation_cascade
GO_bp:go_positive_regulation...627       SET      58      0.08061    0.0044574      0.12178      0.25402 GO_bp:go_positive_regulation_of_phospholipase_activity
GO_bp:go_negative_regulation...512       SET      50     -0.11506   -0.0059087      0.13503      0.80293 GO_bp:go_negative_regulation_of_peptidyl_tyrosine_phosphorylation
GO_bp:go_regulation_of_colla...3         SET      19      0.59712     0.018918       0.2174    0.0030139 GO_bp:go_regulation_of_collateral_sprouting
GO_bp:go_establishment_or_ma...5         SET      19      -0.1527   -0.0048378      0.21501       0.7612 GO_bp:go_establishment_or_maintenance_of_monopolar_cell_polarity
GO_bp:go_neuron_recognition              SET      47     0.010965   0.00054595      0.14798      0.47047 GO_bp:go_neuron_recognition
GO_bp:go_nucleoside_diphosph...3         SET      27      0.13058    0.0049304      0.18912      0.24497 GO_bp:go_nucleoside_diphosphate_metabolic_process
GO_bp:go_microtubule_polymer...2         SET     101     0.030131    0.0021961      0.08981      0.36863 GO_bp:go_microtubule_polymerization_or_depolymerization
GO_bp:go_response_to_ammoniu...          SET     124      0.27247     0.021991      0.08839    0.0010278 GO_bp:go_response_to_ammonium_ion
GO_bp:go_negative_regulation...568       SET     311    -0.076157   -0.0096857     0.054595      0.91848 GO_bp:go_negative_regulation_of_proteolysis
GO_bp:go_pinocytosis                     SET      21     0.059946    0.0019965      0.16723         0.36 GO_bp:go_pinocytosis
GO_bp:go_regulation_of_epith...1         SET      71     -0.13947   -0.0085299      0.11322      0.89098 GO_bp:go_regulation_of_epithelial_cell_apoptotic_process
GO_bp:go_phosphatidylcholine...4         SET      40      -0.2354    -0.010815       0.1589      0.93075 GO_bp:go_phosphatidylcholine_metabolic_process
GO_bp:go_lung_epithelium_dev...          SET      36       0.2825     0.012314      0.16199     0.040587 GO_bp:go_lung_epithelium_development
GO_bp:go_metencephalon_devel...          SET     103    -0.071005   -0.0052259     0.091952      0.77999 GO_bp:go_metencephalon_development
GO_bp:go_g_protein_coupled_p...1         SET      10     -0.15101   -0.0034717      0.32886      0.67695 GO_bp:go_g_protein_coupled_purinergic_nucleotide_receptor_signaling_pathway
