# MEAN_SAMPLE_SIZE = 20942
# TOTAL_GENES = 18912
# TEST_DIRECTION = one-sided, positive (set), two-sided (covar)
# CONDITIONED_INTERNAL = gene size, gene density, sample size, inverse mac, log(gene size), log(gene density), log(sample size), log(inverse mac)
VARIABLE                                TYPE  NGENES         BETA     BETA_STD           SE            P FULL_NAME
GO_bp:go_respiratory_gaseous...          SET      60     -0.17804    -0.010013      0.12193      0.92787 GO_bp:go_respiratory_gaseous_exchange
GO_bp:go_negative_regulation...558       SET      74      0.10236    0.0063906     0.096604      0.14467 GO_bp:go_negative_regulation_of_protein_modification_by_small_protein_conjugation_or_removal
GO_bp:go_amino_acid_activati...          SET      47     0.084393     0.004202      0.11005      0.22159 GO_bp:go_amino_acid_activation
GO_bp:go_dendritic_cell_diff...          SET      38     -0.17303   -0.0077483      0.15826      0.86286 GO_bp:go_dendritic_cell_differentiation
GO_bp:go_natural_killer_cell...6         SET      22    -0.097142   -0.0033114      0.18681      0.69846 GO_bp:go_natural_killer_cell_differentiation
GO_bp:go_bone_trabecula_morp...          SET      13     -0.14022   -0.0036753      0.22771      0.73098 GO_bp:go_bone_trabecula_morphogenesis
GO_bp:go_regulation_of_infla...2         SET      20    -0.014043  -0.00045645      0.19094      0.52931 GO_bp:go_regulation_of_inflammatory_response_to_antigenic_stimulus
GO_bp:go_regulation_of_prote...2         SET     110    -0.017814   -0.0013547     0.079825       0.5883 GO_bp:go_regulation_of_proteasomal_ubiquitin_dependent_protein_catabolic_process
GO_bp:go_negative_regulation...466       SET     210     0.025716    0.0026949     0.061889      0.33888 GO_bp:go_negative_regulation_of_neuron_differentiation
GO_bp:go_regulation_of_skele...8         SET      47    -0.021107    -0.001051      0.12473      0.56719 GO_bp:go_regulation_of_skeletal_muscle_tissue_development
GO_bp:go_muscle_tissue_devel...          SET     369     0.038656    0.0053468     0.046934      0.20508 GO_bp:go_muscle_tissue_development
GO_bp:go_negative_regulation...537       SET      13     -0.22739   -0.0059599      0.24017      0.82812 GO_bp:go_negative_regulation_of_protein_autophosphorylation
GO_bp:go_acid_secretion                  SET     123    -0.040781   -0.0032782     0.080678      0.69339 GO_bp:go_acid_secretion
GO_bp:go_positive_regulation...16        SET      91    -0.042406   -0.0029345     0.089843      0.68153 GO_bp:go_positive_regulation_of_adaptive_immune_response
GO_bp:go_regulation_of_osteo...3         SET      61      0.22321     0.012656      0.11562      0.02678 GO_bp:go_regulation_of_osteoclast_differentiation
GO_bp:go_regulation_of_prote...7         SET     206     0.085466    0.0088713     0.058245      0.07115 GO_bp:go_regulation_of_protein_binding
GO_bp:go_cardiac_septum_deve...          SET     106    -0.047669   -0.0035588     0.092314       0.6972 GO_bp:go_cardiac_septum_development
GO_bp:go_regulation_of_icosa...          SET      18     -0.15517    -0.004785      0.21715      0.76256 GO_bp:go_regulation_of_icosanoid_secretion
GO_bp:go_l_alpha_amino_acid_...          SET      47     -0.20761    -0.010337      0.13243      0.94152 GO_bp:go_l_alpha_amino_acid_transmembrane_transport
GO_bp:go_regulation_of_histo...13        SET      59      0.14727    0.0082131      0.10395     0.078279 GO_bp:go_regulation_of_histone_methylation
GO_bp:go_positive_regulation...508       SET      15       0.2992    0.0084232       0.2088     0.075943 GO_bp:go_positive_regulation_of_mitochondrial_fission
GO_bp:go_antimicrobial_humor...2         SET     105     -0.11207   -0.0083276     0.092241       0.8878 GO_bp:go_antimicrobial_humoral_response
GO_bp:go_epidermis_morphogen...          SET      28       0.2205    0.0084783      0.17952      0.10968 GO_bp:go_epidermis_morphogenesis
GO_bp:go_intermediate_filame...1         SET      46      0.11228    0.0055311      0.13185      0.19723 GO_bp:go_intermediate_filament_based_process
GO_bp:go_cognition                       SET     278     0.059954    0.0072155      0.05479      0.13693 GO_bp:go_cognition
GO_bp:go_response_to_zinc_ion            SET      52   -0.0027583  -0.00014444      0.12781      0.50861 GO_bp:go_response_to_zinc_ion
GO_bp:go_axis_specification              SET      78     -0.05398   -0.0034596      0.10075      0.70394 GO_bp:go_axis_specification
GO_bp:go_phosphatidylinosito...6         SET      99     0.018613    0.0013432     0.083834      0.41215 GO_bp:go_phosphatidylinositol_metabolic_process
GO_bp:go_cell_part_morphogen...          SET     639      0.13156     0.023771     0.036218   0.00014079 GO_bp:go_cell_part_morphogenesis
GO_bp:go_pigment_granule_loc...          SET      24     -0.18068   -0.0064327      0.16478      0.86357 GO_bp:go_pigment_granule_localization
GO_bp:go_vascular_endothelia...4         SET      35    -0.048164   -0.0020701      0.15947      0.61868 GO_bp:go_vascular_endothelial_growth_factor_signaling_pathway
GO_bp:go_response_to_organop...          SET     135    -0.011141  -0.00093791     0.074944      0.55909 GO_bp:go_response_to_organophosphorus
GO_bp:go_axo_dendritic_trans...          SET      62    -0.032882   -0.0018797      0.10479      0.62316 GO_bp:go_axo_dendritic_transport
GO_bp:go_skeletal_muscle_tis...2         SET      34     -0.18592   -0.0078762      0.15252      0.88856 GO_bp:go_skeletal_muscle_tissue_regeneration
GO_bp:go_polysaccharide_bios...          SET      72      0.16463     0.010139      0.11253     0.071753 GO_bp:go_polysaccharide_biosynthetic_process
GO_bp:go_gland_morphogenesis             SET     116     0.047865    0.0037372     0.085492      0.28779 GO_bp:go_gland_morphogenesis
GO_bp:go_negative_regulation...13        SET      42      0.23059     0.010855      0.13616     0.045188 GO_bp:go_negative_regulation_of_adaptive_immune_response
GO_bp:go_regulation_of_syste...3         SET      17      0.53175     0.015936      0.22863     0.010019 GO_bp:go_regulation_of_systemic_arterial_blood_pressure_by_circulatory_renin_angiotensin
GO_bp:go_ribosome_biogenesis             SET     268      0.07015    0.0082916     0.048555     0.074271 GO_bp:go_ribosome_biogenesis
GO_bp:go_b_cell_homeostasis              SET      27       0.2279    0.0086051      0.16868     0.088345 GO_bp:go_b_cell_homeostasis
GO_bp:go_ire1_mediated_unfol...          SET      62     0.038949    0.0022265      0.10197      0.35124 GO_bp:go_ire1_mediated_unfolded_protein_response
GO_bp:go_positive_regulation...79        SET      24    -0.052378   -0.0018648      0.19251      0.60722 GO_bp:go_positive_regulation_of_calcium_ion_dependent_exocytosis
GO_bp:go_positive_regulation...242       SET      90    -0.047301   -0.0032554     0.088565      0.70336 GO_bp:go_positive_regulation_of_endocytosis
GO_bp:go_mrna_splice_site_se...          SET      31     0.080041     0.003238      0.13923      0.28269 GO_bp:go_mrna_splice_site_selection
GO_bp:go_regulation_of_trans...18        SET      17     -0.01825  -0.00054693      0.21724      0.53347 GO_bp:go_regulation_of_translation_in_response_to_stress
GO_bp:go_phenol_containing_c...1         SET      41      0.16046    0.0074634      0.13648      0.11986 GO_bp:go_phenol_containing_compound_biosynthetic_process
GO_bp:go_positive_regulation...268       SET      26      0.17672    0.0065482      0.18855      0.17431 GO_bp:go_positive_regulation_of_erythrocyte_differentiation
GO_bp:go_dendritic_cell_migr...          SET      27     0.040736    0.0015381      0.17715      0.40907 GO_bp:go_dendritic_cell_migration
GO_bp:go_sensory_perception_...10        SET      21     -0.15796   -0.0052607       0.2012      0.78379 GO_bp:go_sensory_perception_of_temperature_stimulus
GO_bp:go_lysosomal_transport             SET      96     0.075295    0.0053511     0.084659       0.1869 GO_bp:go_lysosomal_transport
GO_bp:go_positive_regulation...223       SET      63     -0.11978   -0.0069018      0.10195      0.87996 GO_bp:go_positive_regulation_of_dna_biosynthetic_process
GO_bp:go_positive_regulation...468       SET      27    0.0053815    0.0002032      0.17297      0.48759 GO_bp:go_positive_regulation_of_macrophage_activation
GO_bp:go_regulation_of_calci...9         SET      92      0.21466     0.014936     0.094031     0.011225 GO_bp:go_regulation_of_calcium_mediated_signaling
GO_bp:go_regulation_of_alpha...1         SET      86    -0.033456    -0.002251     0.096984      0.63494 GO_bp:go_regulation_of_alpha_beta_t_cell_activation
GO_bp:go_muscle_organ_develo...          SET     370      0.04082    0.0056537     0.047311      0.19413 GO_bp:go_muscle_organ_development
GO_bp:go_positive_regulation...344       SET     167     0.089075    0.0083335     0.071213      0.10551 GO_bp:go_positive_regulation_of_hemopoiesis
GO_bp:go_outflow_tract_septu...          SET      27     0.072911     0.002753      0.18993      0.35053 GO_bp:go_outflow_tract_septum_morphogenesis
GO_bp:go_regulation_of_mamma...          SET      17     0.009457   0.00028342      0.21817      0.48271 GO_bp:go_regulation_of_mammary_gland_epithelial_cell_proliferation
GO_bp:go_myeloid_cell_homeos...          SET     134        0.135     0.011324     0.074635      0.03525 GO_bp:go_myeloid_cell_homeostasis
GO_bp:go_regulation_of_blood...2         SET     168     0.051203    0.0048046     0.072334      0.23952 GO_bp:go_regulation_of_blood_pressure
GO_bp:go_regulation_of_morph...1         SET      51      0.30281     0.015704       0.1335     0.011666 GO_bp:go_regulation_of_morphogenesis_of_a_branching_structure
GO_bp:go_response_to_electri...          SET      40     -0.11188     -0.00514      0.13411      0.79793 GO_bp:go_response_to_electrical_stimulus
GO_bp:go_negative_regulation...668       SET      19      0.12427    0.0039372      0.20855      0.27562 GO_bp:go_negative_regulation_of_telomere_maintenance_via_telomerase
GO_bp:go_regulation_of_t_cel...4         SET      16     -0.09795   -0.0028479      0.23512      0.66151 GO_bp:go_regulation_of_t_cell_chemotaxis
GO_bp:go_regulation_of_erbb_...          SET      90     -0.11932    -0.008212     0.091348      0.90426 GO_bp:go_regulation_of_erbb_signaling_pathway
GO_bp:go_ventricular_septum_...2         SET      42    -0.010928  -0.00051444      0.15368      0.52835 GO_bp:go_ventricular_septum_morphogenesis
GO_bp:go_positive_regulation...246       SET      13      0.24043    0.0063017      0.24892      0.16705 GO_bp:go_positive_regulation_of_endothelial_cell_chemotaxis
GO_bp:go_positive_regulation...249       SET      16    -0.068166   -0.0019819      0.22283      0.62016 GO_bp:go_positive_regulation_of_endothelial_cell_differentiation
GO_bp:go_negative_regulation...625       SET      43     -0.18472   -0.0087984       0.1376      0.91026 GO_bp:go_negative_regulation_of_smooth_muscle_cell_proliferation
GO_bp:go_tolerance_induction             SET      23      0.04097     0.001428      0.20825      0.42202 GO_bp:go_tolerance_induction
GO_bp:go_chemical_homeostasis            SET    1105    0.0029257   0.00068624      0.02738      0.45745 GO_bp:go_chemical_homeostasis
GO_bp:go_synapse_organization            SET     371      0.09068     0.012576     0.048289     0.030209 GO_bp:go_synapse_organization
GO_bp:go_metanephros_develop...          SET      87    0.0032593   0.00022056      0.10396       0.4875 GO_bp:go_metanephros_development
GO_bp:go_regulation_of_micro...3         SET     200     0.036711    0.0037553     0.058751      0.26604 GO_bp:go_regulation_of_microtubule_based_process
GO_bp:go_negative_regulation...693       SET      73     -0.12679    -0.007862      0.10675      0.88252 GO_bp:go_negative_regulation_of_transporter_activity
GO_bp:go_endosome_organizati...          SET      79        0.229      0.01477     0.091642    0.0062347 GO_bp:go_endosome_organization
GO_bp:go_regulation_of_wound...1         SET     125     -0.18278    -0.014811     0.081884      0.98719 GO_bp:go_regulation_of_wound_healing
GO_bp:go_regulation_of_mapk_...          SET     697    -0.044361   -0.0083581     0.034241      0.90243 GO_bp:go_regulation_of_mapk_cascade
GO_bp:go_positive_regulation...741       SET      23     0.070017    0.0024403      0.18082       0.3493 GO_bp:go_positive_regulation_of_skeletal_muscle_tissue_development
GO_bp:go_myeloid_leukocyte_m...2         SET     188    -0.085685   -0.0085007     0.069527      0.89109 GO_bp:go_myeloid_leukocyte_migration
GO_bp:go_collagen_fibril_org...          SET      45     -0.23997    -0.011692      0.14261      0.95377 GO_bp:go_collagen_fibril_organization
GO_bp:go_positive_regulation...563       SET      83     0.039135     0.002587     0.098157      0.34506 GO_bp:go_positive_regulation_of_neuron_death
GO_bp:go_response_to_estradi...          SET     127    -0.020046   -0.0016372     0.077295      0.60231 GO_bp:go_response_to_estradiol
GO_bp:go_coronary_vasculatur...1         SET      44    -0.054732    -0.002637      0.13979      0.65229 GO_bp:go_coronary_vasculature_development
GO_bp:go_cartilage_developme...1         SET     201     0.005998   0.00061507     0.064162      0.46276 GO_bp:go_cartilage_development
GO_bp:go_neuron_projection_e...1         SET     151     0.049161    0.0043754     0.073284      0.25117 GO_bp:go_neuron_projection_extension
GO_bp:go_regulation_of_cardi...12        SET      76     0.069314    0.0043853      0.10566      0.25591 GO_bp:go_regulation_of_cardiac_muscle_tissue_development
GO_bp:go_pyrimidine_nucleoti...1         SET      41     -0.15231   -0.0070844      0.14338      0.85594 GO_bp:go_pyrimidine_nucleotide_biosynthetic_process
GO_bp:go_response_to_muscle_...3         SET      18     -0.26644   -0.0082161      0.22924      0.87742 GO_bp:go_response_to_muscle_stretch
GO_bp:go_negative_regulation...487       SET      12     -0.09214   -0.0023203      0.30381      0.61916 GO_bp:go_negative_regulation_of_oligodendrocyte_differentiation
GO_bp:go_regulation_of_phosp...4         SET     115      0.12752    0.0099141     0.082875     0.061943 GO_bp:go_regulation_of_phosphatidylinositol_3_kinase_signaling
GO_bp:go_response_to_cold                SET      46     -0.21939    -0.010807      0.12799      0.95674 GO_bp:go_response_to_cold
GO_bp:go_negative_regulation...630       SET      17       -0.297   -0.0089007       0.2358      0.89607 GO_bp:go_negative_regulation_of_sodium_ion_transport
GO_bp:go_circulatory_system_...2         SET     507   0.00031966   5.1634e-05     0.041648      0.49694 GO_bp:go_circulatory_system_process
GO_bp:go_regulation_of_trigl...3         SET       8      0.10297    0.0021174      0.30605      0.36827 GO_bp:go_regulation_of_triglyceride_metabolic_process
GO_bp:go_negative_regulation...273       SET      11     -0.33348   -0.0080405      0.25263      0.90658 GO_bp:go_negative_regulation_of_glycoprotein_biosynthetic_process
GO_bp:go_response_to_cocaine             SET      50      0.27968     0.014362      0.13007     0.015777 GO_bp:go_response_to_cocaine
GO_bp:go_cell_chemotaxis                 SET     276    -0.068169   -0.0081751      0.05685      0.88475 GO_bp:go_cell_chemotaxis
GO_bp:go_negative_regulation...346       SET      20      0.21011    0.0068292      0.17998      0.12154 GO_bp:go_negative_regulation_of_intrinsic_apoptotic_signaling_pathway_by_p53_class_mediator
