# MEAN_SAMPLE_SIZE = 87802
# TOTAL_GENES = 18830
# TEST_DIRECTION = one-sided, positive (set), two-sided (covar)
# CONDITIONED_INTERNAL = gene size, gene density, inverse mac, log(gene size), log(gene density), log(inverse mac)
VARIABLE                                TYPE  NGENES         BETA     BETA_STD           SE            P FULL_NAME
GO_bp:go_regulation_of_phosp...15        SET    1558   -0.0070482   -0.0019418       0.0273      0.60186 GO_bp:go_regulation_of_phosphorus_metabolic_process
GO_bp:go_trna_processing                 SET     122     0.050475    0.0040497     0.085146      0.27666 GO_bp:go_trna_processing
GO_bp:go_regulation_of_synap...2         SET      13    -0.062921   -0.0016527      0.27964      0.58901 GO_bp:go_regulation_of_synapse_maturation
GO_bp:go_regulation_of_vascu...2         SET      32    -0.041228   -0.0016982      0.18931       0.5862 GO_bp:go_regulation_of_vascular_permeability
GO_bp:go_response_to_mechani...          SET     200    -0.023144   -0.0023725     0.073827      0.62304 GO_bp:go_response_to_mechanical_stimulus
GO_bp:go_subpallium_developm...          SET      24      0.29264     0.010441      0.22931      0.10095 GO_bp:go_subpallium_development
GO_bp:go_somatic_recombinati...          SET      48     0.035433    0.0017867       0.1271      0.39021 GO_bp:go_somatic_recombination_of_immunoglobulin_gene_segments
GO_bp:go_b_cell_receptor_sig...          SET      54      0.11153    0.0059639      0.14221      0.21646 GO_bp:go_b_cell_receptor_signaling_pathway
GO_bp:go_receptor_catabolic_...          SET      31     0.083941    0.0034032      0.18294      0.32317 GO_bp:go_receptor_catabolic_process
GO_bp:go_signal_peptide_proc...          SET      11     0.052011    0.0012568      0.30045      0.43128 GO_bp:go_signal_peptide_processing
GO_bp:go_epithelial_cell_fat...          SET      16     0.019507    0.0005684      0.29486      0.47363 GO_bp:go_epithelial_cell_fate_commitment
GO_bp:go_sodium_ion_transport            SET     208    -0.083892   -0.0087685     0.073857      0.87199 GO_bp:go_sodium_ion_transport
GO_bp:go_positive_regulation...400       SET      13     -0.34729   -0.0091222      0.32111      0.86026 GO_bp:go_positive_regulation_of_interleukin_2_biosynthetic_process
GO_bp:go_apoptotic_mitochond...          SET     114    -0.034111   -0.0026462     0.090085      0.64753 GO_bp:go_apoptotic_mitochondrial_changes
GO_bp:go_protein_exit_from_e...          SET      42     -0.11193   -0.0052806       0.1357      0.79527 GO_bp:go_protein_exit_from_endoplasmic_reticulum
GO_bp:go_t_cell_apoptotic_pr...          SET      48   -0.0095685   -0.0004825      0.14597      0.52613 GO_bp:go_t_cell_apoptotic_process
GO_bp:go_retinoic_acid_recep...          SET      30     -0.15011   -0.0059869      0.21406      0.75841 GO_bp:go_retinoic_acid_receptor_signaling_pathway
GO_bp:go_positive_regulation...46        SET      15     -0.19944   -0.0056271      0.26546      0.77376 GO_bp:go_positive_regulation_of_astrocyte_differentiation
GO_bp:go_skeletal_system_mor...          SET     236    -0.024818    -0.002761     0.071444      0.63584 GO_bp:go_skeletal_system_morphogenesis
GO_bp:go_leukotriene_metabol...          SET      15      0.23562    0.0066477      0.26524      0.18719 GO_bp:go_leukotriene_metabolic_process
GO_bp:go_positive_regulation...172       SET      28     -0.20202   -0.0077845       0.1973      0.84705 GO_bp:go_positive_regulation_of_chromosome_segregation
GO_bp:go_rrna_methylation                SET      24      0.45293      0.01616      0.20243     0.012634 GO_bp:go_rrna_methylation
GO_bp:go_gene_silencing_by_r...          SET     170      0.11676     0.011044     0.071431     0.051076 GO_bp:go_gene_silencing_by_rna
GO_bp:go_cell_cell_adhesion_...4         SET     256      0.18844     0.021822     0.078246    0.0080189 GO_bp:go_cell_cell_adhesion_via_plasma_membrane_adhesion_molecules
GO_bp:go_positive_regulation...562       SET      49     0.096294    0.0049059      0.14277      0.25001 GO_bp:go_positive_regulation_of_neuron_apoptotic_process
GO_bp:go_temperature_homeost...          SET     168     0.038843    0.0036526     0.081688      0.31722 GO_bp:go_temperature_homeostasis
GO_bp:go_embryonic_camera_ty...2         SET      12     -0.47577    -0.012007      0.28851      0.95042 GO_bp:go_embryonic_camera_type_eye_formation
GO_bp:go_protein_o_linked_gl...1         SET     104    -0.095516   -0.0070791      0.10207      0.82529 GO_bp:go_protein_o_linked_glycosylation
GO_bp:go_purinergic_receptor...          SET      27      0.18748    0.0070943      0.20018       0.1745 GO_bp:go_purinergic_receptor_signaling_pathway
GO_bp:go_negative_regulation...572       SET      12      0.42772     0.010794       0.3012     0.077806 GO_bp:go_negative_regulation_of_receptor_binding
GO_bp:go_positive_regulation...780       SET      12    -0.084129   -0.0021232      0.28157      0.61745 GO_bp:go_positive_regulation_of_synaptic_transmission_gabaergic
GO_bp:go_dopamine_transport              SET      51      0.12764    0.0066341      0.14398      0.18767 GO_bp:go_dopamine_transport
GO_bp:go_regulation_of_calci...6         SET      81      0.32368     0.021184      0.11619     0.002672 GO_bp:go_regulation_of_calcium_ion_transmembrane_transporter_activity
GO_bp:go_circulatory_system_...1         SET     998    -0.016775   -0.0037584     0.034232      0.68795 GO_bp:go_circulatory_system_development
GO_bp:go_cellular_response_t...119       SET      52     0.062146    0.0032614      0.15076       0.3401 GO_bp:go_cellular_response_to_vascular_endothelial_growth_factor_stimulus
GO_bp:go_positive_regulation...315       SET      13     0.064921    0.0017053      0.25751      0.40048 GO_bp:go_positive_regulation_of_gluconeogenesis
GO_bp:go_embryonic_camera_ty...1         SET      37     -0.35762    -0.015838      0.16908      0.98278 GO_bp:go_embryonic_camera_type_eye_development
GO_bp:go_positive_regulation...273       SET      14     -0.35946    -0.009798      0.24381       0.9298 GO_bp:go_positive_regulation_of_execution_phase_of_apoptosis
GO_bp:go_positive_regulation...232       SET      29     0.090747    0.0035586      0.18268      0.30968 GO_bp:go_positive_regulation_of_dna_templated_transcription_elongation
GO_bp:go_n_terminal_protein_...2         SET      29     0.032682    0.0012816      0.18452      0.42971 GO_bp:go_n_terminal_protein_amino_acid_modification
GO_bp:go_nucleotide_excision...7         SET      19    -0.054348   -0.0017255      0.21142      0.60143 GO_bp:go_nucleotide_excision_repair_preincision_complex_stabilization
GO_bp:go_embryonic_placenta_...2         SET      26    -0.038985   -0.0014477      0.22072       0.5701 GO_bp:go_embryonic_placenta_morphogenesis
GO_bp:go_dopamine_receptor_s...          SET      41      0.16382    0.0076361      0.16328      0.15787 GO_bp:go_dopamine_receptor_signaling_pathway
GO_bp:go_regulation_of_erad_...          SET      26     -0.14732   -0.0054708      0.17805      0.79599 GO_bp:go_regulation_of_erad_pathway
GO_bp:go_behavior                        SET     573     0.070507     0.012111     0.045587     0.060984 GO_bp:go_behavior
GO_bp:go_cytoskeleton_depend...2         SET     167    -0.082228   -0.0077095     0.078058      0.85392 GO_bp:go_cytoskeleton_dependent_intracellular_transport
GO_bp:go_mannosylation                   SET      35     -0.40282    -0.017351      0.16317      0.99321 GO_bp:go_mannosylation
GO_bp:go_dna_replication_ind...          SET      48     -0.18296   -0.0092259      0.13537      0.91174 GO_bp:go_dna_replication_independent_nucleosome_organization
GO_bp:go_axon_extension                  SET     107      0.11929    0.0089669     0.099874      0.11617 GO_bp:go_axon_extension
GO_bp:go_positive_regulation...685       SET      30    -0.055287   -0.0022051      0.17141      0.62648 GO_bp:go_positive_regulation_of_protein_targeting_to_membrane
GO_bp:go_bile_acid_metabolic...          SET      44    -0.052838   -0.0025512      0.15676      0.63196 GO_bp:go_bile_acid_metabolic_process
GO_bp:go_regulation_of_sodiu...2         SET      59     -0.11909    -0.006656      0.13939      0.80354 GO_bp:go_regulation_of_sodium_ion_transmembrane_transport
GO_bp:go_innervation                     SET      27     0.071793    0.0027167      0.21266      0.36784 GO_bp:go_innervation
GO_bp:go_response_to_virus               SET     303    -0.039604   -0.0049833     0.059142      0.74845 GO_bp:go_response_to_virus
GO_bp:go_developmental_matur...          SET     271     0.092319     0.010995      0.06342     0.072748 GO_bp:go_developmental_maturation
GO_bp:go_regulation_of_cellu...3         SET      59      0.11617    0.0064926      0.11335      0.15271 GO_bp:go_regulation_of_cellular_amino_acid_metabolic_process
GO_bp:go_alcohol_biosyntheti...          SET     162   -0.0090153  -0.00083262     0.079523      0.54513 GO_bp:go_alcohol_biosynthetic_process
GO_bp:go_adipose_tissue_deve...          SET      41      0.23012     0.010727      0.15902     0.073943 GO_bp:go_adipose_tissue_development
GO_bp:go_pyridine_containing...1         SET      36     -0.19011   -0.0083046      0.17444       0.8621 GO_bp:go_pyridine_containing_compound_biosynthetic_process
GO_bp:go_protein_targeting_t...1         SET      19      0.31743     0.010078      0.22173     0.076136 GO_bp:go_protein_targeting_to_lysosome
GO_bp:go_isoprenoid_metaboli...          SET      95     -0.18559     -0.01315       0.1071      0.95844 GO_bp:go_isoprenoid_metabolic_process
GO_bp:go_negative_regulation...610       SET      31    -0.038606   -0.0015652      0.20964      0.57305 GO_bp:go_negative_regulation_of_signal_transduction_in_absence_of_ligand
GO_bp:go_renal_system_proces...2         SET      22      0.17144    0.0058568      0.22074      0.21868 GO_bp:go_renal_system_process_involved_in_regulation_of_systemic_arterial_blood_pressure
GO_bp:go_negative_regulation...559       SET     545    -0.044863   -0.0075214     0.044368      0.84402 GO_bp:go_negative_regulation_of_protein_modification_process
GO_bp:go_negative_regulation...47        SET      11      0.28441    0.0068722      0.28166      0.15631 GO_bp:go_negative_regulation_of_b_cell_apoptotic_process
GO_bp:go_response_to_uv_b                SET      19     0.079895    0.0025367      0.23794      0.36852 GO_bp:go_response_to_uv_b
GO_bp:go_cellular_response_t...26        SET     335     0.015779    0.0020859     0.055951      0.38897 GO_bp:go_cellular_response_to_drug
GO_bp:go_regulation_of_respo...3         SET     193     0.021133    0.0021286     0.069451      0.38046 GO_bp:go_regulation_of_response_to_dna_damage_stimulus
GO_bp:go_autophagosome_organ...          SET      88     -0.17377    -0.011852      0.10474      0.95144 GO_bp:go_autophagosome_organization
GO_bp:go_positive_regulation...70        SET      52    0.0070518   0.00037007      0.13855       0.4797 GO_bp:go_positive_regulation_of_blood_vessel_endothelial_cell_migration
GO_bp:go_protein_autoprocess...          SET      15     -0.52034    -0.014681      0.27406      0.97119 GO_bp:go_protein_autoprocessing
GO_bp:go_erythrocyte_develop...          SET      28      0.30565     0.011778      0.19764     0.061003 GO_bp:go_erythrocyte_development
GO_bp:go_cellular_response_t...25        SET     787     0.019598    0.0039221     0.035396       0.2899 GO_bp:go_cellular_response_to_dna_damage_stimulus
GO_bp:go_phosphatidylinosito...3         SET      17     0.084831    0.0025478      0.25495      0.36967 GO_bp:go_phosphatidylinositol_acyl_chain_remodeling
GO_bp:go_polyol_biosynthetic...          SET      76     0.025273    0.0016024      0.11072      0.40973 GO_bp:go_polyol_biosynthetic_process
GO_bp:go_negative_regulation...700       SET      53     -0.16779   -0.0088897      0.13791      0.88812 GO_bp:go_negative_regulation_of_tumor_necrosis_factor_superfamily_cytokine_production
GO_bp:go_endodermal_cell_fat...1         SET      14      0.24785    0.0067557      0.31666      0.21691 GO_bp:go_endodermal_cell_fate_commitment
GO_bp:go_monoamine_transport             SET      84     0.045336    0.0030213      0.11477      0.34642 GO_bp:go_monoamine_transport
GO_bp:go_response_to_starvat...          SET     178     0.015972    0.0015455      0.07389      0.41444 GO_bp:go_response_to_starvation
GO_bp:go_regulation_of_gtpas...          SET     433      0.06687     0.010023      0.05015     0.091209 GO_bp:go_regulation_of_gtpase_activity
GO_bp:go_positive_regulation...87        SET      22    -0.018979  -0.00064836      0.22094      0.53423 GO_bp:go_positive_regulation_of_camp_mediated_signaling
GO_bp:go_response_to_redox_s...          SET      14      0.14913     0.004065      0.27129      0.29126 GO_bp:go_response_to_redox_state
GO_bp:go_regulation_of_gluco...4         SET      41      0.11131    0.0051885      0.15292      0.23334 GO_bp:go_regulation_of_gluconeogenesis
GO_bp:go_post_embryonic_deve...          SET      86      0.06866    0.0046296      0.11515      0.27551 GO_bp:go_post_embryonic_development
GO_bp:go_cellular_defense_re...          SET      52    -0.065819   -0.0034541      0.13232      0.69055 GO_bp:go_cellular_defense_response
GO_bp:go_biological_adhesion             SET    1317     0.039351     0.010037     0.031369      0.10485 GO_bp:go_biological_adhesion
GO_bp:go_cortical_cytoskelet...          SET      44     0.042182    0.0020367      0.15499      0.39275 GO_bp:go_cortical_cytoskeleton_organization
GO_bp:go_hormone_metabolic_p...          SET     209    -0.086598   -0.0090728     0.073056      0.88205 GO_bp:go_hormone_metabolic_process
GO_bp:go_response_to_purine_...          SET     149     0.074306    0.0065838     0.083788      0.18759 GO_bp:go_response_to_purine_containing_compound
GO_bp:go_g_protein_coupled_r...3         SET     240     0.046509    0.0052173     0.071591      0.25796 GO_bp:go_g_protein_coupled_receptor_signaling_pathway_coupled_to_cyclic_nucleotide_second_messenger
GO_bp:go_uterus_development              SET      22      0.25015    0.0085456      0.24509      0.15372 GO_bp:go_uterus_development
GO_bp:go_thyroid_gland_devel...          SET      24     0.056888    0.0020297      0.23267      0.40342 GO_bp:go_thyroid_gland_development
GO_bp:go_dna_replication                 SET     263     0.048086    0.0056433     0.057836      0.20287 GO_bp:go_dna_replication
GO_bp:go_neural_tube_pattern...          SET      39      0.10117    0.0045996      0.17101      0.27706 GO_bp:go_neural_tube_patterning
GO_bp:go_response_to_histami...          SET      11      0.23887    0.0057719      0.34352      0.24342 GO_bp:go_response_to_histamine
GO_bp:go_response_to_mangane...          SET      20   -0.0045776  -0.00014911      0.23571      0.50775 GO_bp:go_response_to_manganese_ion
GO_bp:go_regulation_of_siste...2         SET      76    -0.091445    -0.005798      0.11141      0.79412 GO_bp:go_regulation_of_sister_chromatid_segregation
GO_bp:go_cell_cycle_process              SET    1269     0.035525    0.0089064     0.028325      0.10489 GO_bp:go_cell_cycle_process
GO_bp:go_unsaturated_fatty_a...1         SET      39     -0.42003    -0.019096      0.16787      0.99382 GO_bp:go_unsaturated_fatty_acid_biosynthetic_process
